T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
20.11;1019.82;52.21;20.71;1020.16;50.82;0.13;0.01;-9.63;-0.00;0.00;-0.00;-53.59;42.16;23.00;135699;2020/01/25;24:13:22.00;53.34018;8.47061;1000000.00;0.19;255
20.11;1019.83;52.18;20.72;1020.17;50.80;0.13;0.02;-9.66;0.00;0.00;-0.00;-52.52;41.44;24.37;136698;2020/01/25;24:13:23.00;53.34018;8.47061;1000000.00;0.09;255
20.12;1019.81;52.15;20.72;1020.19;50.78;0.14;0.03;-9.63;-0.00;0.00;-0.00;-53.23;41.80;24.37;137700;2020/01/25;24:13:24.00;53.34018;8.47061;1000000.00;0.09;255
20.12;1019.85;52.11;20.73;1020.20;50.69;0.13;0.02;-9.63;0.00;-0.00;-0.00;-51.98;41.98;23.51;138699;2020/01/25;24:13:25.00;53.34018;8.47061;1000000.00;0.33;255
20.12;1019.78;52.08;20.73;1020.19;50.72;0.14;0.02;-9.62;-0.00;-0.00;0.00;-53.41;40.55;23.85;139700;2020/01/25;24:13:26.00;53.34018;8.47061;1000000.00;0.35;255
20.12;1019.81;52.06;20.72;1020.19;50.73;0.13;0.03;-9.62;0.00;0.00;-0.00;-52.88;41.80;23.68;140701;2020/01/25;24:13:27.00;53.34018;8.47061;1000000.00;0.06;255
20.12;1019.84;52.04;20.72;1020.17;50.73;0.15;0.03;-9.61;-0.00;0.00;-0.00;-53.77;41.98;25.57;141701;2020/01/25;24:13:28.00;53.34018;8.47061;1000000.00;0.19;255
20.12;1019.82;52.04;20.73;1020.17;50.73;0.13;0.03;-9.63;-0.00;-0.00;0.00;-52.52;40.73;25.40;142702;2020/01/25;24:13:29.00;53.34018;8.47061;1000000.00;0.20;255
20.12;1019.81;52.02;20.73;1020.20;50.71;0.14;0.02;-9.64;-0.00;0.00;0.00;-53.59;41.09;22.65;143702;2020/01/25;24:13:30.00;53.34018;8.47061;1000000.00;0.06;255
20.12;1019.82;52.01;20.73;1020.19;50.64;0.14;0.02;-9.63;-0.00;0.00;-0.00;-53.41;42.34;23.51;144702;2020/01/25;24:13:31.00;53.34018;8.47061;1000000.00;0.15;255
20.11;1019.82;51.99;20.72;1020.16;50.65;0.13;0.02;-9.62;-0.00;-0.00;-0.00;-53.59;42.16;24.37;145702;2020/01/25;24:13:32.00;53.34018;8.47061;1000000.00;0.09;255
20.11;1019.77;51.96;20.71;1020.16;50.64;0.14;0.03;-9.62;-0.00;0.00;0.00;-53.59;42.16;24.71;146702;2020/01/25;24:13:33.00;53.34018;8.47061;1000000.00;0.20;255
20.11;1019.78;51.95;20.71;1020.19;50.63;0.14;0.03;-9.63;-0.00;0.00;0.00;-53.06;39.84;24.54;147699;2020/01/25;24:13:34.00;53.34018;8.47061;1000000.00;0.43;255
20.11;1019.81;51.94;20.70;1020.18;50.63;0.14;0.02;-9.62;0.00;0.00;-0.00;-51.98;42.34;24.88;148701;2020/01/25;24:13:35.00;53.34018;8.47061;1000000.00;0.20;255
20.11;1019.76;51.93;20.70;1020.18;50.67;0.14;0.03;-9.62;-0.00;-0.00;-0.00;-51.81;41.80;24.37;149706;2020/01/25;24:13:36.00;53.34018;8.47061;1000000.00;0.07;255
20.11;1019.79;51.93;20.69;1020.18;50.65;0.13;0.04;-9.65;0.00;0.00;-0.00;-52.16;41.44;24.71;150700;2020/01/25;24:13:37.00;53.34018;8.47061;1000000.00;0.07;255
20.10;1019.78;51.93;20.68;1020.18;50.65;0.15;0.02;-9.63;-0.00;0.00;-0.00;-51.81;41.09;24.71;151701;2020/01/25;24:13:38.00;53.34018;8.47061;1000000.00;0.06;255
20.10;1019.82;51.93;20.67;1020.19;50.65;0.13;0.03;-9.63;-0.00;0.00;-0.00;-53.59;41.80;25.74;152702;2020/01/25;24:13:39.00;53.34018;8.47061;1000000.00;0.13;255
20.11;1019.81;51.94;20.67;1020.19;50.69;0.14;0.01;-9.62;-0.00;0.00;-0.00;-51.98;40.19;24.88;153703;2020/01/25;24:13:40.00;53.34018;8.47061;1000000.00;0.06;255
20.11;1019.79;51.94;20.67;1020.14;50.68;0.13;0.04;-9.63;-0.00;0.00;-0.00;-50.91;40.55;23.85;154700;2020/01/25;24:13:41.00;53.34018;8.47061;1000000.00;0.04;255
20.11;1019.80;51.92;20.68;1020.15;50.67;0.16;0.02;-9.64;-0.00;-0.00;0.00;-51.81;41.80;24.03;155702;2020/01/25;24:13:42.00;53.34018;8.47061;1000000.00;0.20;255
20.13;1019.85;51.93;20.68;1020.17;50.67;0.15;0.03;-9.61;0.00;0.00;-0.00;-51.81;41.80;24.03;156701;2020/01/25;24:13:43.00;53.34018;8.47061;1000000.00;0.26;255
20.12;1019.77;51.94;20.69;1020.18;50.71;0.13;0.03;-9.64;-0.00;0.00;0.00;-51.81;41.09;23.00;157699;2020/01/25;24:13:44.00;53.34018;8.47061;1000000.00;0.13;255
20.11;1019.82;51.96;20.68;1020.15;50.72;0.15;0.02;-9.63;0.00;0.00;0.00;-52.52;40.37;24.03;158700;2020/01/25;24:13:45.00;53.34018;8.47061;1000000.00;0.15;255
20.11;1019.80;51.96;20.68;1020.17;50.71;0.14;0.02;-9.62;-0.00;0.00;-0.00;-51.63;40.55;24.88;159699;2020/01/25;24:13:46.00;53.34018;8.47061;1000000.00;0.33;255
20.11;1019.81;51.96;20.68;1020.17;50.68;0.14;0.02;-9.62;-0.00;0.00;0.00;-53.23;41.44;24.37;160699;2020/01/25;24:13:47.00;53.34018;8.47061;1000000.00;0.22;255
20.11;1019.79;51.96;20.68;1020.16;50.70;0.13;0.02;-9.63;0.00;-0.00;0.00;-52.16;41.80;24.71;161702;2020/01/25;24:13:48.00;53.34018;8.47061;1000000.00;0.30;255
20.12;1019.80;51.97;20.67;1020.16;50.72;0.15;0.02;-9.63;0.00;0.00;0.00;-53.23;41.09;23.68;162703;2020/01/25;24:13:49.00;53.34018;8.47061;1000000.00;0.15;255
20.12;1019.80;52.00;20.68;1020.18;50.68;0.12;0.01;-9.63;0.00;0.00;-0.00;-51.09;41.80;24.03;163700;2020/01/25;24:13:50.00;53.34018;8.47061;1000000.00;0.06;255
20.12;1019.79;52.00;20.68;1020.18;50.76;0.13;0.02;-9.63;-0.00;0.00;-0.00;-52.16;42.52;24.71;164703;2020/01/25;24:13:51.00;53.34018;8.47061;1000000.00;0.06;255
20.12;1019.82;52.01;20.68;1020.16;50.79;0.13;0.03;-9.65;-0.00;0.00;-0.00;-51.98;40.55;23.17;165702;2020/01/25;24:13:52.00;53.34018;8.47061;1000000.00;0.13;255
20.14;1019.82;52.01;20.68;1020.14;50.76;0.15;0.02;-9.60;-0.00;-0.00;-0.00;-51.81;40.37;24.71;166702;2020/01/25;24:13:53.00;53.34018;8.47061;1000000.00;0.04;255
20.14;1019.79;52.01;20.68;1020.17;50.79;0.14;0.03;-9.61;-0.00;-0.00;-0.00;-51.45;41.09;23.00;167704;2020/01/25;24:13:54.00;53.34018;8.47061;1000000.00;0.07;255
20.13;1019.80;52.01;20.68;1020.14;50.80;0.14;0.03;-9.63;-0.00;0.00;-0.00;-52.70;41.27;24.88;168702;2020/01/25;24:13:55.00;53.34018;8.47061;1000000.00;0.04;255
20.14;1019.82;52.00;20.67;1020.15;50.81;0.14;0.03;-9.62;-0.00;0.00;-0.00;-53.41;41.62;23.51;169700;2020/01/25;24:13:56.00;53.34018;8.47062;1000000.00;0.04;255
20.14;1019.82;52.00;20.67;1020.17;50.81;0.13;0.03;-9.63;-0.00;-0.00;0.00;-51.63;41.98;25.23;170702;2020/01/25;24:13:57.00;53.34018;8.47062;1000000.00;0.06;255
20.14;1019.81;52.01;20.66;1020.17;50.88;0.14;0.03;-9.66;0.00;0.00;-0.00;-52.88;41.80;23.68;171702;2020/01/25;24:13:58.00;53.34018;8.47062;1000000.00;0.04;255
20.14;1019.81;52.01;20.66;1020.17;50.84;0.14;0.02;-9.64;-0.00;0.00;-0.00;-52.16;41.44;25.74;172701;2020/01/25;24:13:59.00;53.34018;8.47062;1000000.00;0.13;255
20.15;1019.80;52.01;20.65;1020.15;50.85;0.15;0.02;-9.62;-0.00;0.00;0.00;-51.98;41.62;24.88;173699;2020/01/25;24:14:00.00;53.34018;8.47062;1000000.00;0.09;255
20.15;1019.82;52.01;20.66;1020.16;50.88;0.16;0.03;-9.64;0.00;0.00;0.00;-52.52;41.44;24.71;174699;2020/01/25;24:14:01.00;53.34018;8.47062;1000000.00;0.15;255
20.16;1019.80;52.01;20.66;1020.16;50.87;0.15;0.02;-9.63;0.00;0.00;0.00;-52.34;40.55;25.23;175697;2020/01/25;24:14:02.00;53.34018;8.47061;1000000.00;0.13;255
20.16;1019.80;52.00;20.66;1020.19;50.87;0.14;0.03;-9.63;-0.00;0.00;0.00;-52.16;42.52;23.00;176700;2020/01/25;24:14:03.00;53.34018;8.47061;1000000.00;0.04;255
20.17;1019.78;51.99;20.67;1020.17;50.87;0.15;0.03;-9.63;-0.00;0.00;0.00;-52.34;41.62;24.54;177701;2020/01/25;24:14:04.00;53.34018;8.47061;1000000.00;0.00;255
20.18;1019.80;51.99;20.67;1020.18;50.88;0.13;0.01;-9.64;0.00;0.00;0.00;-53.41;40.19;24.54;178703;2020/01/25;24:14:05.00;53.34018;8.47061;1000000.00;0.22;255
20.18;1019.83;51.98;20.67;1020.19;50.92;0.12;0.03;-9.63;-0.00;0.00;-0.00;-50.73;42.16;25.40;179702;2020/01/25;24:14:06.00;53.34019;8.47061;1000000.00;0.02;255
20.16;1019.81;51.97;20.66;1020.17;50.89;0.15;0.02;-9.65;-0.00;0.00;0.00;-52.88;41.80;24.71;180700;2020/01/25;24:14:07.00;53.34019;8.47061;1000000.00;0.24;255
20.17;1019.79;51.98;20.66;1020.17;50.91;0.15;0.02;-9.65;-0.00;0.00;-0.00;-52.34;42.69;24.20;181725;2020/01/25;24:14:08.00;53.34019;8.47061;1000000.00;0.26;255
20.16;1019.82;51.98;20.66;1020.20;50.89;0.12;0.01;-9.63;-0.00;0.00;-0.00;-52.70;40.91;24.20;182701;2020/01/25;24:14:09.00;53.34019;8.47061;1000000.00;0.13;255
20.16;1019.80;51.98;20.66;1020.20;50.91;0.15;0.03;-9.62;-0.00;0.00;0.00;-53.59;41.80;24.71;183699;2020/01/25;24:14:10.00;53.34019;8.47061;1000000.00;0.09;255
20.15;1019.80;51.98;20.65;1020.19;50.91;0.13;0.04;-9.60;-0.00;0.00;0.00;-53.23;42.16;23.34;184699;2020/01/25;24:14:11.00;53.34019;8.47061;1000000.00;0.07;255
20.15;1019.84;51.99;20.65;1020.17;50.89;0.13;0.02;-9.62;-0.00;0.00;0.00;-53.06;41.62;23.17;185702;2020/01/25;24:14:12.00;53.34019;8.47061;1000000.00;0.11;255
20.15;1019.79;51.99;20.65;1020.17;50.92;0.14;0.04;-9.64;0.00;0.00;0.00;-53.77;41.27;23.85;186699;2020/01/25;24:14:13.00;53.34019;8.47061;1000000.00;0.04;255
20.14;1019.81;51.99;20.65;1020.20;50.92;0.14;0.02;-9.63;0.00;-0.00;0.00;-52.52;41.09;24.03;187699;2020/01/25;24:14:14.00;53.34019;8.47061;1000000.00;0.06;255
20.13;1019.82;52.00;20.64;1020.20;50.98;0.14;0.00;-9.63;-0.00;-0.00;0.00;-51.09;41.80;25.06;188702;2020/01/25;24:14:15.00;53.34019;8.47061;1000000.00;0.24;255
20.13;1019.80;52.02;20.64;1020.20;50.93;0.14;0.04;-9.62;-0.00;0.00;0.00;-52.70;41.62;24.88;189699;2020/01/25;24:14:16.00;53.34019;8.47061;1000000.00;0.06;255
20.13;1019.78;52.03;20.64;1020.17;50.90;0.13;0.02;-9.64;-0.00;-0.00;-0.00;-53.06;41.62;24.20;190701;2020/01/25;24:14:17.00;53.34019;8.47061;1000000.00;0.07;255
20.12;1019.80;52.04;20.65;1020.21;50.93;0.14;0.03;-9.63;0.00;0.00;-0.00;-52.70;41.98;23.85;191702;2020/01/25;24:14:18.00;53.34019;8.47061;1000000.00;0.26;255
20.12;1019.83;52.05;20.64;1020.17;50.94;0.13;0.04;-9.64;-0.00;0.00;0.00;-51.27;41.62;23.85;192699;2020/01/25;24:14:19.00;53.34019;8.47061;1000000.00;0.43;255
20.13;1019.80;52.06;20.64;1020.16;50.97;0.16;0.02;-9.65;-0.00;0.00;0.00;-53.06;40.55;24.54;193699;2020/01/25;24:14:20.00;53.34019;8.47061;1000000.00;0.07;255
20.13;1019.82;52.07;20.64;1020.17;50.96;0.14;0.03;-9.61;-0.00;-0.00;-0.00;-52.70;41.62;23.51;194705;2020/01/25;24:14:21.00;53.34019;8.47061;1000000.00;0.15;255
20.13;1019.83;52.07;20.65;1020.16;50.96;0.14;0.01;-9.64;-0.00;0.00;0.00;-52.16;42.52;24.03;195699;2020/01/25;24:14:22.00;53.34019;8.47061;1000000.00;0.11;255
20.14;1019.81;52.07;20.65;1020.19;50.94;0.13;0.02;-9.61;-0.00;-0.00;0.00;-51.27;40.91;23.85;196702;2020/01/25;24:14:23.00;53.34019;8.47061;1000000.00;0.31;255
20.14;1019.80;52.07;20.64;1020.18;50.96;0.15;0.01;-9.63;-0.00;0.00;0.00;-52.34;40.91;23.85;197702;2020/01/25;24:14:24.00;53.34019;8.47061;1000000.00;0.13;255
20.13;1019.79;52.06;20.64;1020.18;50.96;0.14;0.03;-9.63;0.00;0.00;-0.00;-53.41;40.91;25.57;198700;2020/01/25;24:14:25.00;53.34019;8.47061;1000000.00;0.20;255
20.14;1019.79;52.06;20.64;1020.18;50.95;0.14;0.03;-9.63;0.00;0.00;-0.00;-52.88;42.16;24.71;199697;2020/01/25;24:14:26.00;53.34019;8.47061;1000000.00;0.19;255
20.14;1019.79;52.06;20.63;1020.17;50.97;0.14;0.05;-9.63;0.00;0.00;0.00;-52.70;41.98;23.17;200698;2020/01/25;24:14:27.00;53.34020;8.47061;1000000.00;0.07;255
20.14;1019.82;52.06;20.64;1020.20;50.96;0.15;0.03;-9.64;0.00;0.00;-0.00;-53.59;39.66;24.71;201699;2020/01/25;24:14:28.00;53.34020;8.47061;1000000.00;0.15;255
20.13;1019.79;52.06;20.64;1020.19;50.99;0.14;0.03;-9.62;-0.00;0.00;-0.00;-52.34;40.91;24.54;202701;2020/01/25;24:14:29.00;53.34019;8.47061;1000000.00;0.09;255
20.13;1019.81;52.07;20.63;1020.21;51.00;0.15;0.02;-9.64;0.00;-0.00;0.00;-51.98;40.91;24.88;203703;2020/01/25;24:14:30.00;53.34019;8.47061;1000000.00;0.19;255
20.12;1019.84;52.07;20.62;1020.21;51.07;0.13;0.03;-9.64;-0.00;0.00;-0.00;-53.06;40.91;24.20;204703;2020/01/25;24:14:31.00;53.34020;8.47061;1000000.00;0.19;255
20.12;1019.84;52.07;20.60;1020.20;51.03;0.14;0.02;-9.64;-0.00;0.00;0.00;-52.70;40.55;23.85;205701;2020/01/25;24:14:32.00;53.34020;8.47061;1000000.00;0.11;255
20.11;1019.82;52.09;20.60;1020.22;51.04;0.12;0.02;-9.63;0.00;-0.00;0.00;-52.34;41.27;23.17;206699;2020/01/25;24:14:33.00;53.34020;8.47061;1000000.00;0.28;255
20.11;1019.81;52.10;20.59;1020.22;51.03;0.13;0.02;-9.63;0.00;0.00;-0.00;-52.70;41.62;24.88;207698;2020/01/25;24:14:34.00;53.34020;8.47061;1000000.00;0.17;255
20.10;1019.83;52.11;20.59;1020.16;51.07;0.14;0.03;-9.65;0.00;0.00;-0.00;-54.48;41.27;23.85;208699;2020/01/25;24:14:35.00;53.34020;8.47061;1000000.00;0.24;255
20.10;1019.77;52.12;20.60;1020.18;51.08;0.14;0.03;-9.64;-0.00;0.00;0.00;-52.70;41.27;23.51;209699;2020/01/25;24:14:36.00;53.34020;8.47061;1000000.00;0.26;255
20.09;1019.82;52.13;20.60;1020.18;51.08;0.14;0.02;-9.62;0.00;-0.00;0.00;-52.52;41.44;25.06;210710;2020/01/25;24:14:37.00;53.34020;8.47061;1000000.00;0.33;255
20.09;1019.82;52.14;20.59;1020.17;51.08;0.14;0.02;-9.62;-0.00;0.00;0.00;-53.06;41.27;23.17;211702;2020/01/25;24:14:38.00;53.34020;8.47060;1000000.00;0.11;255
20.08;1019.79;52.15;20.58;1020.17;51.19;0.12;0.01;-9.62;0.00;-0.00;-0.00;-52.52;41.80;23.00;212705;2020/01/25;24:14:39.00;53.34020;8.47060;1000000.00;0.06;255
20.08;1019.83;52.18;20.58;1020.17;51.11;0.16;0.02;-9.63;0.00;0.00;0.00;-53.06;41.27;23.85;213701;2020/01/25;24:14:40.00;53.34020;8.47060;1000000.00;0.56;255
20.09;1019.82;52.20;20.58;1020.20;51.11;0.14;0.02;-9.63;-0.00;0.00;-0.00;-53.06;40.91;23.51;214705;2020/01/25;24:14:41.00;53.34020;8.47060;1000000.00;0.39;255
20.09;1019.81;52.19;20.59;1020.19;51.10;0.14;0.02;-9.63;-0.00;-0.00;0.00;-53.95;40.73;24.03;215701;2020/01/25;24:14:42.00;53.34020;8.47060;1000000.00;0.02;255
20.10;1019.87;52.19;20.59;1020.17;51.12;0.14;0.02;-9.64;-0.00;0.00;0.00;-53.59;41.09;24.71;216702;2020/01/25;24:14:43.00;53.34020;8.47060;1000000.00;0.15;255
20.10;1019.81;52.19;20.60;1020.18;51.12;0.15;0.03;-9.63;-0.00;0.00;-0.00;-53.06;41.62;23.85;217702;2020/01/25;24:14:44.00;53.34020;8.47060;1000000.00;0.04;255
20.09;1019.84;52.20;20.60;1020.15;51.07;0.13;0.03;-9.62;-0.00;0.00;0.00;-51.63;41.98;24.54;218701;2020/01/25;24:14:45.00;53.34020;8.47060;1000000.00;0.22;255
20.10;1019.82;52.20;20.60;1020.19;51.11;0.14;0.04;-9.64;0.00;-0.00;0.00;-52.52;40.73;23.68;219703;2020/01/25;24:14:46.00;53.34020;8.47060;1000000.00;0.24;255
20.10;1019.79;52.19;20.61;1020.18;51.12;0.14;0.03;-9.64;0.00;0.00;-0.00;-53.06;40.55;23.17;220703;2020/01/25;24:14:47.00;53.34020;8.47060;1000000.00;0.09;255
20.11;1019.79;52.19;20.62;1020.19;51.10;0.16;0.03;-9.62;0.00;0.00;0.00;-52.88;40.73;23.34;221703;2020/01/25;24:14:48.00;53.34020;8.47060;1000000.00;0.22;255
20.11;1019.79;52.18;20.62;1020.19;51.09;0.14;0.02;-9.64;-0.00;0.00;0.00;-52.70;42.69;25.23;222704;2020/01/25;24:14:49.00;53.34020;8.47060;1000000.00;0.20;255
20.12;1019.80;52.18;20.62;1020.18;51.00;0.15;0.02;-9.66;-0.00;0.00;0.00;-53.23;41.09;22.31;223702;2020/01/25;24:14:50.00;53.34020;8.47060;1000000.00;0.17;255
20.13;1019.80;52.17;20.63;1020.19;51.10;0.13;0.03;-9.64;-0.00;0.00;0.00;-54.31;41.44;24.71;224703;2020/01/25;24:14:51.00;53.34020;8.47060;1000000.00;0.50;255
20.13;1019.81;52.16;20.63;1020.21;51.09;0.14;0.03;-9.66;-0.00;0.00;-0.00;-51.45;42.16;21.97;225702;2020/01/25;24:14:52.00;53.34020;8.47060;1000000.00;0.48;255
20.12;1019.76;52.16;20.62;1020.19;51.07;0.14;0.02;-9.63;-0.00;0.00;-0.00;-52.16;41.09;23.34;226703;2020/01/25;24:14:53.00;53.34020;8.47060;1000000.00;0.04;255
20.13;1019.81;52.16;20.63;1020.20;51.09;0.14;0.03;-9.62;-0.00;-0.00;0.00;-53.77;41.98;24.88;227706;2020/01/25;24:14:54.00;53.34020;8.47060;1000000.00;0.19;255
20.13;1019.83;52.16;20.63;1020.23;51.09;0.15;0.05;-9.61;0.00;0.00;0.00;-52.16;41.09;23.68;228702;2020/01/25;24:14:55.00;53.34020;8.47060;1000000.00;0.13;255
20.13;1019.83;52.16;20.62;1020.19;51.13;0.15;0.03;-9.62;0.00;0.00;-0.00;-51.81;41.44;24.03;229702;2020/01/25;24:14:56.00;53.34020;8.47059;1000000.00;0.04;255
20.13;1019.82;52.16;20.63;1020.21;51.11;0.13;0.02;-9.64;-0.00;0.00;-0.00;-52.88;40.73;23.34;230706;2020/01/25;24:14:57.00;53.34020;8.47059;1000000.00;0.15;255
20.13;1019.80;52.16;20.62;1020.19;51.11;0.14;0.03;-9.64;-0.00;0.00;0.00;-51.98;41.27;24.54;231699;2020/01/25;24:14:58.00;53.34020;8.47059;1000000.00;0.50;255
20.13;1019.81;52.15;20.62;1020.21;51.10;0.15;0.03;-9.66;-0.00;-0.00;-0.00;-53.77;41.62;23.85;232707;2020/01/25;24:14:59.00;53.34020;8.47059;1000000.00;0.11;255
20.13;1019.82;52.16;20.63;1020.20;51.11;0.14;0.03;-9.66;-0.00;-0.00;0.00;-52.88;41.80;25.40;233706;2020/01/25;24:15:00.00;53.34020;8.47059;1000000.00;0.31;255
20.14;1019.82;52.15;20.63;1020.19;51.14;0.13;0.02;-9.60;-0.00;0.00;-0.00;-53.59;42.52;25.06;234705;2020/01/25;24:15:01.00;53.34020;8.47059;1000000.00;0.31;255
20.14;1019.79;52.15;20.63;1020.21;51.10;0.14;0.03;-9.64;-0.00;0.00;0.00;-52.52;40.01;24.37;235704;2020/01/25;24:15:02.00;53.34020;8.47059;1000000.00;0.22;255
20.14;1019.79;52.15;20.63;1020.18;51.10;0.15;0.03;-9.65;-0.00;-0.00;-0.00;-52.88;40.73;24.37;236704;2020/01/25;24:15:03.00;53.34020;8.47059;1000000.00;0.15;255
20.14;1019.81;52.15;20.63;1020.16;51.09;0.14;0.02;-9.63;0.00;0.00;-0.00;-53.06;42.34;25.23;237702;2020/01/25;24:15:04.00;53.34020;8.47059;1000000.00;0.13;255
20.14;1019.75;52.15;20.64;1020.19;51.12;0.12;0.02;-9.62;-0.00;0.00;0.00;-52.88;42.16;24.71;238704;2020/01/25;24:15:05.00;53.34020;8.47059;1000000.00;0.22;255
20.13;1019.81;52.15;20.64;1020.19;51.11;0.14;0.01;-9.62;0.00;0.00;0.00;-52.88;41.44;25.40;239707;2020/01/25;24:15:06.00;53.34020;8.47059;1000000.00;0.28;255
20.11;1019.80;52.17;20.63;1020.21;51.10;0.13;0.02;-9.61;0.00;0.00;0.00;-52.88;41.09;23.34;240706;2020/01/25;24:15:07.00;53.34020;8.47059;1000000.00;0.41;255
20.11;1019.81;52.17;20.64;1020.21;51.10;0.15;0.03;-9.61;-0.00;0.00;-0.00;-51.63;40.19;24.88;241727;2020/01/25;24:15:08.00;53.34020;8.47059;1000000.00;0.11;255
20.11;1019.80;52.19;20.64;1020.19;51.09;0.13;0.03;-9.64;-0.00;0.00;0.00;-52.70;41.62;24.54;242705;2020/01/25;24:15:09.00;53.34020;8.47059;1000000.00;0.07;255
20.12;1019.80;52.19;20.65;1020.20;51.11;0.13;0.03;-9.63;-0.00;0.00;-0.00;-54.13;41.27;23.51;243702;2020/01/25;24:15:10.00;53.34020;8.47059;1000000.00;0.20;255
20.12;1019.80;52.19;20.65;1020.17;51.10;0.15;0.02;-9.63;0.00;0.00;0.00;-53.06;40.55;24.88;244701;2020/01/25;24:15:11.00;53.34020;8.47059;1000000.00;0.52;255
20.13;1019.77;52.19;20.65;1020.21;51.03;0.13;0.02;-9.62;0.00;0.00;0.00;-54.13;39.84;26.94;245701;2020/01/25;24:15:12.00;53.34020;8.47059;1000000.00;0.57;255
20.14;1019.79;52.20;20.65;1020.21;51.10;0.15;0.04;-9.64;0.00;0.00;-0.00;-52.16;40.73;25.40;246701;2020/01/25;24:15:13.00;53.34020;8.47059;1000000.00;0.26;255
20.14;1019.78;52.18;20.66;1020.22;51.10;0.13;0.04;-9.65;-0.00;0.00;-0.00;-51.27;41.62;23.51;247702;2020/01/25;24:15:14.00;53.34020;8.47059;1000000.00;0.59;255
20.15;1019.79;52.17;20.66;1020.19;51.03;0.15;0.03;-9.62;0.00;0.00;0.00;-52.70;41.62;24.88;248700;2020/01/25;24:15:15.00;53.34020;8.47059;1000000.00;0.56;255
20.16;1019.81;52.17;20.66;1020.17;51.10;0.13;0.03;-9.64;-0.00;0.00;-0.00;-52.52;41.09;23.34;249702;2020/01/25;24:15:16.00;53.34020;8.47059;1000000.00;0.24;255
20.16;1019.77;52.16;20.66;1020.20;51.08;0.15;0.01;-9.62;-0.00;-0.00;0.00;-53.41;43.05;23.85;250702;2020/01/25;24:15:17.00;53.34020;8.47059;1000000.00;0.44;255
20.16;1019.77;52.15;20.66;1020.20;51.08;0.14;0.04;-9.62;-0.00;0.00;-0.00;-53.06;42.69;23.85;251704;2020/01/25;24:15:18.00;53.34020;8.47059;1000000.00;0.41;255
20.17;1019.82;52.14;20.67;1020.19;51.08;0.15;0.03;-9.63;0.00;0.00;0.00;-53.41;42.34;23.17;252705;2020/01/25;24:15:19.00;53.34020;8.47059;1000000.00;0.30;255
20.17;1019.82;52.14;20.67;1020.21;51.08;0.14;0.03;-9.63;-0.00;0.00;0.00;-53.06;41.27;24.88;253703;2020/01/25;24:15:20.00;53.34020;8.47059;1000000.00;0.22;255
20.18;1019.83;52.13;20.66;1020.19;51.07;0.15;0.02;-9.64;0.00;0.00;-0.00;-51.81;41.44;24.71;254703;2020/01/25;24:15:21.00;53.34020;8.47059;1000000.00;0.44;255
20.18;1019.80;52.11;20.66;1020.21;51.06;0.14;0.03;-9.63;-0.00;0.00;0.00;-52.70;42.34;23.51;255706;2020/01/25;24:15:22.00;53.34020;8.47060;1000000.00;0.20;255
20.18;1019.79;52.10;20.67;1020.20;51.05;0.13;0.03;-9.64;-0.00;0.00;0.00;-51.98;41.98;23.85;256702;2020/01/25;24:15:23.00;53.34020;8.47060;1000000.00;0.26;255
20.19;1019.82;52.09;20.67;1020.19;51.06;0.15;0.03;-9.63;-0.00;0.00;-0.00;-52.70;40.91;23.85;257704;2020/01/25;24:15:24.00;53.34020;8.47060;1000000.00;0.19;255
20.20;1019.82;52.08;20.67;1020.20;51.05;0.13;0.04;-9.62;-0.00;-0.00;0.00;-52.16;42.16;24.37;258703;2020/01/25;24:15:25.00;53.34020;8.47060;1000000.00;0.04;255
20.19;1019.80;52.06;20.67;1020.18;51.02;0.15;0.02;-9.62;-0.00;0.00;-0.00;-52.52;41.09;23.34;259702;2020/01/25;24:15:26.00;53.34020;8.47060;1000000.00;0.09;255
20.18;1019.84;52.05;20.67;1020.19;51.04;0.14;0.02;-9.63;-0.00;0.00;-0.00;-51.27;41.62;24.88;260704;2020/01/25;24:15:27.00;53.34020;8.47060;1000000.00;0.19;255
20.18;1019.79;52.07;20.67;1020.17;51.03;0.14;0.03;-9.63;-0.00;0.00;-0.00;-52.16;40.01;23.34;261702;2020/01/25;24:15:28.00;53.34020;8.47060;1000000.00;0.11;255
20.17;1019.78;52.07;20.68;1020.20;51.02;0.13;0.01;-9.63;0.00;0.00;0.00;-52.52;40.37;23.34;262701;2020/01/25;24:15:29.00;53.34020;8.47060;1000000.00;0.13;255
20.18;1019.82;52.07;20.68;1020.20;51.02;0.11;0.03;-9.63;-0.00;0.00;-0.00;-52.88;41.80;24.03;263704;2020/01/25;24:15:30.00;53.34020;8.47060;1000000.00;0.20;255
20.18;1019.78;52.06;20.68;1020.19;51.03;0.14;0.02;-9.66;-0.00;-0.00;-0.00;-51.81;41.80;25.06;264704;2020/01/25;24:15:31.00;53.34020;8.47060;1000000.00;0.22;255
