T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
20.66;1003.92;52.79;21.78;1003.04;47.88;1.47;0.11;-9.56;0.03;-0.04;-0.80;-24.47;-13.40;-8.07;3138856;2020/01/31;15:43:24.00;53.34156;8.40490;1000000.00;87.01;255
20.68;1003.92;52.72;21.79;1003.11;47.81;2.11;-0.46;-10.54;0.01;-0.03;-0.82;-24.65;-11.08;-10.30;3139858;2020/01/31;15:43:25.00;53.34148;8.40456;1000000.00;86.62;255
20.69;1003.81;52.69;21.80;1002.99;47.84;1.88;0.03;-9.67;0.03;-0.04;-0.80;-24.47;-10.54;-10.12;3140854;2020/01/31;15:43:26.00;53.34140;8.40423;1000000.00;86.27;255
20.72;1003.96;52.66;21.82;1003.11;47.80;1.26;-0.64;-10.06;0.04;-0.09;-0.81;-25.19;-10.54;-8.41;3141855;2020/01/31;15:43:27.00;53.34132;8.40390;1000000.00;86.28;255
20.74;1004.11;52.62;21.85;1003.13;47.74;1.09;0.32;-9.78;0.02;-0.08;-0.80;-26.08;-10.72;-10.64;3142854;2020/01/31;15:43:28.00;53.34123;8.40357;1000000.00;86.19;255
20.75;1004.05;52.57;21.87;1003.10;47.77;2.45;-0.14;-10.61;-0.03;-0.02;-0.82;-25.37;-11.43;-10.30;3143858;2020/01/31;15:43:29.00;53.34115;8.40323;1000000.00;86.28;255
20.76;1004.09;52.58;21.88;1003.23;47.75;2.06;0.14;-9.94;0.02;-0.02;-0.81;-23.40;-12.33;-9.10;3144858;2020/01/31;15:43:30.00;53.34107;8.40290;1000000.00;86.23;255
20.76;1004.10;52.59;21.89;1003.35;47.66;1.76;0.31;-9.72;0.03;-0.03;-0.80;-25.01;-11.08;-7.55;3145856;2020/01/31;15:43:31.00;53.34099;8.40257;1000000.00;86.28;255
20.79;1004.08;52.53;21.88;1003.15;47.71;2.09;-0.28;-9.30;0.05;-0.07;-0.81;-24.65;-12.86;-10.30;3146856;2020/01/31;15:43:32.00;53.34091;8.40224;1000000.00;86.03;255
20.78;1004.18;52.49;21.89;1003.29;47.71;1.47;0.36;-10.14;0.01;-0.07;-0.80;-24.12;-13.40;-10.81;3147856;2020/01/31;15:43:33.00;53.34083;8.40191;1000000.00;85.86;255
20.78;1004.16;52.50;21.91;1003.35;47.63;0.44;-0.22;-9.65;0.07;-0.08;-0.78;-25.37;-11.08;-8.58;3148855;2020/01/31;15:43:34.00;53.34074;8.40158;1000000.00;85.04;255
20.79;1004.03;52.45;21.92;1003.26;47.60;1.28;0.41;-10.47;0.04;-0.01;-0.80;-25.19;-10.54;-9.78;3149854;2020/01/31;15:43:35.00;53.34067;8.40125;1000000.00;83.86;255
20.80;1004.01;52.43;21.92;1003.24;47.59;1.13;-0.53;-9.80;0.00;-0.03;-0.82;-23.76;-11.25;-12.87;3150855;2020/01/31;15:43:36.00;53.34059;8.40093;1000000.00;82.34;255
20.82;1004.17;52.39;21.93;1003.31;47.54;1.67;-0.14;-8.60;0.00;-0.05;-0.81;-25.37;-29.30;18.53;3151853;2020/01/31;15:43:37.00;53.34052;8.40061;1000000.00;80.64;255
20.84;1004.34;52.32;21.94;1003.48;47.51;1.84;-0.30;-10.61;0.07;-0.00;-0.79;-24.83;-10.90;-11.50;3152854;2020/01/31;15:43:38.00;53.34044;8.40030;1000000.00;79.77;255
20.85;1004.24;52.29;21.95;1003.40;47.43;1.85;0.36;-8.36;0.05;-0.07;-0.80;-24.83;-10.54;-12.87;3153851;2020/01/31;15:43:39.00;53.34037;8.39999;1000000.00;79.93;255
20.86;1004.15;52.23;21.96;1003.34;47.43;1.64;0.05;-8.51;0.04;-0.08;-0.79;-24.65;-10.36;-12.36;3154851;2020/01/31;15:43:40.00;53.34030;8.39968;1000000.00;80.71;255
20.86;1004.17;52.24;21.97;1003.26;47.35;1.08;-0.29;-10.31;0.02;-0.06;-0.80;-25.01;-8.22;-10.98;3155853;2020/01/31;15:43:41.00;53.34023;8.39936;1000000.00;81.41;255
20.87;1004.25;52.19;21.98;1003.38;47.40;1.22;0.04;-10.65;0.03;-0.04;-0.81;-23.94;-9.65;-9.95;3156850;2020/01/31;15:43:42.00;53.34015;8.39904;1000000.00;81.41;255
20.87;1004.25;52.15;21.99;1003.41;47.38;1.12;-0.12;-7.82;0.03;-0.07;-0.81;-23.76;-9.47;-8.41;3157851;2020/01/31;15:43:43.00;53.34008;8.39873;1000000.00;80.08;255
20.88;1004.28;52.18;22.00;1003.45;47.30;1.18;0.22;-9.20;0.03;-0.10;-0.80;-24.65;-8.22;-10.98;3158856;2020/01/31;15:43:44.00;53.34001;8.39842;1000000.00;79.08;255
20.91;1004.37;52.07;22.01;1003.54;47.25;0.97;0.35;-11.69;0.04;-0.07;-0.81;-23.40;-10.54;-12.18;3159853;2020/01/31;15:43:45.00;53.33994;8.39811;1000000.00;78.12;255
20.90;1004.28;52.07;22.01;1003.42;47.27;2.01;0.42;-8.54;0.06;-0.04;-0.79;-26.62;-10.18;-11.50;3160850;2020/01/31;15:43:46.00;53.33987;8.39780;1000000.00;78.30;255
20.88;1004.23;52.17;22.02;1003.37;47.21;1.27;0.19;-9.88;0.01;-0.03;-0.81;-24.29;-9.65;-10.98;3161857;2020/01/31;15:43:47.00;53.33980;8.39750;1000000.00;78.14;255
20.88;1004.31;52.25;22.02;1003.48;47.26;1.22;-0.63;-9.50;0.04;-0.07;-0.81;-24.65;-9.29;-12.01;3162857;2020/01/31;15:43:48.00;53.33974;8.39720;1000000.00;77.82;255
20.89;1004.33;52.21;22.04;1003.47;47.24;1.84;0.57;-9.77;0.03;-0.02;-0.81;-24.12;-8.04;-12.53;3163856;2020/01/31;15:43:49.00;53.33966;8.39689;1000000.00;77.71;255
20.89;1004.43;52.21;22.04;1003.61;47.20;2.04;-0.06;-9.25;0.03;-0.03;-0.80;-23.76;-8.40;-10.12;3164859;2020/01/31;15:43:50.00;53.33959;8.39659;1000000.00;77.51;255
20.90;1004.36;52.15;22.05;1003.49;47.17;1.01;-0.16;-10.79;-0.00;-0.07;-0.81;-25.01;-8.57;-13.39;3165857;2020/01/31;15:43:51.00;53.33953;8.39628;1000000.00;77.41;255
20.92;1004.30;52.08;22.06;1003.44;47.22;2.00;-0.30;-8.40;0.01;-0.04;-0.81;-24.47;-11.25;-10.12;3166858;2020/01/31;15:43:52.00;53.33946;8.39598;1000000.00;76.54;255
20.92;1004.29;52.09;22.06;1003.47;47.30;2.30;-0.05;-9.56;0.04;-0.06;-0.79;-22.87;-8.57;-12.36;3167854;2020/01/31;15:43:53.00;53.33939;8.39569;1000000.00;76.21;255
20.90;1004.27;52.16;22.06;1003.45;47.28;1.20;0.88;-10.07;0.05;-0.09;-0.81;-24.65;-10.00;-12.01;3168851;2020/01/31;15:43:54.00;53.33932;8.39539;1000000.00;75.69;255
20.93;1004.34;52.09;22.06;1003.38;47.24;1.87;-0.43;-10.60;0.07;-0.08;-0.80;-24.65;-8.93;-10.64;3169852;2020/01/31;15:43:55.00;53.33926;8.39509;1000000.00;75.99;255
20.94;1004.32;52.03;22.07;1003.48;47.26;2.59;-1.67;-12.09;-0.07;0.06;-0.84;-24.47;-7.32;-11.84;3170851;2020/01/31;15:43:56.00;53.33919;8.39480;1000000.00;75.88;255
20.96;1004.28;51.95;22.07;1003.39;47.26;1.35;-0.42;-9.91;0.03;-0.06;-0.81;-23.76;-8.40;-12.18;3171853;2020/01/31;15:43:57.00;53.33913;8.39450;1000000.00;75.36;255
20.97;1004.14;51.92;22.08;1003.25;47.26;1.39;-0.54;-9.28;0.03;-0.04;-0.81;-23.58;-8.93;-9.95;3172852;2020/01/31;15:43:58.00;53.33906;8.39420;1000000.00;75.04;255
20.98;1004.21;51.90;22.07;1003.34;47.28;2.27;0.51;-9.92;0.00;-0.05;-0.81;-23.22;-9.65;-9.27;3173852;2020/01/31;15:43:59.00;53.33900;8.39391;1000000.00;74.93;255
20.98;1004.18;51.90;22.08;1003.33;47.28;1.21;0.13;-10.04;0.05;-0.06;-0.80;-23.76;-9.83;-9.44;3174861;2020/01/31;15:44:00.00;53.33893;8.39361;1000000.00;74.39;255
20.99;1004.05;51.89;22.09;1003.18;47.24;0.99;-0.54;-10.60;0.03;-0.06;-0.80;-23.94;-9.29;-9.27;3175857;2020/01/31;15:44:01.00;53.33887;8.39332;1000000.00;73.27;255
20.98;1004.33;51.95;22.08;1003.45;47.25;1.27;-0.10;-9.10;0.04;-0.06;-0.80;-23.76;-11.25;-10.47;3176851;2020/01/31;15:44:02.00;53.33882;8.39304;1000000.00;71.30;255
20.98;1004.41;52.01;22.08;1003.51;47.18;0.92;-0.28;-10.30;0.03;-0.05;-0.81;-23.58;-9.29;-10.30;3177853;2020/01/31;15:44:03.00;53.33876;8.39276;1000000.00;69.49;255
20.99;1004.29;51.95;22.09;1003.42;47.17;1.02;-0.23;-9.69;0.03;-0.04;-0.81;-23.04;-9.47;-9.78;3178852;2020/01/31;15:44:04.00;53.33870;8.39250;1000000.00;67.69;255
21.00;1004.43;51.91;22.11;1003.57;47.10;-0.25;0.11;-9.59;0.04;-0.09;-0.81;-24.29;-7.50;-10.64;3179853;2020/01/31;15:44:05.00;53.33864;8.39224;1000000.00;64.45;255
21.02;1004.54;51.84;22.12;1003.67;47.00;-0.90;-0.55;-10.01;0.04;-0.04;-0.81;-24.83;-8.75;-10.12;3180859;2020/01/31;15:44:06.00;53.33859;8.39200;1000000.00;58.80;255
21.05;1004.61;51.71;22.15;1003.69;46.88;-0.84;-0.11;-8.97;0.04;-0.08;-0.80;-24.47;-10.54;-10.12;3181854;2020/01/31;15:44:07.00;53.33854;8.39179;1000000.00;50.74;255
21.07;1004.65;51.58;22.17;1003.78;46.83;-2.22;0.94;-10.37;-0.01;-0.07;-0.79;-23.58;-8.57;-8.58;3182853;2020/01/31;15:44:08.00;53.33850;8.39162;1000000.00;41.21;255
21.10;1004.79;51.45;22.18;1003.94;46.77;-1.09;1.26;-10.60;-0.02;-0.06;-0.69;-24.12;-11.25;-8.07;3183858;2020/01/31;15:44:09.00;53.33847;8.39148;1000000.00;29.43;255
21.11;1004.70;51.37;22.19;1003.82;46.71;1.14;3.17;-9.40;-0.02;-0.07;-0.37;-20.90;-10.18;-7.38;3184847;2020/01/31;15:44:10.00;53.33845;8.39138;1000000.00;20.82;255
21.10;1004.65;51.37;22.22;1003.76;46.73;2.72;2.70;-8.49;-0.02;0.02;-0.29;-11.08;-11.08;-9.27;3185850;2020/01/31;15:44:11.00;53.33846;8.39130;1000000.00;19.61;255
21.12;1004.75;51.37;22.23;1003.86;46.78;2.86;2.46;-8.79;-0.00;-0.04;-0.44;-14.11;-16.26;-0.17;3186853;2020/01/31;15:44:12.00;53.33849;8.39123;1000000.00;20.80;255
21.11;1004.72;51.37;22.21;1003.84;46.91;3.30;0.08;-9.32;0.05;-0.06;-0.78;-6.97;-15.18;-6.69;3187852;2020/01/31;15:44:13.00;53.33853;8.39118;1000000.00;24.78;255
21.12;1004.73;51.35;22.20;1003.89;46.93;4.05;-0.25;-9.13;0.02;-0.07;-0.81;-7.32;-14.47;-5.32;3188851;2020/01/31;15:44:14.00;53.33860;8.39112;1000000.00;31.15;255
21.13;1004.70;51.30;22.19;1003.82;46.94;3.68;-0.07;-9.26;0.04;-0.05;-0.79;-8.04;-14.83;-4.29;3189857;2020/01/31;15:44:15.00;53.33869;8.39105;1000000.00;37.45;255
21.10;1004.68;51.33;22.19;1003.82;46.96;0.54;0.00;-8.79;0.03;-0.18;-0.80;-6.97;-16.26;-4.29;3190855;2020/01/31;15:44:16.00;53.33878;8.39097;1000000.00;43.54;255
21.14;1004.67;51.25;22.19;1003.80;46.84;2.73;0.49;-9.77;0.03;-0.01;-0.81;-5.90;-18.04;-4.98;3191855;2020/01/31;15:44:17.00;53.33888;8.39089;1000000.00;44.41;255
21.15;1004.53;51.15;22.19;1003.64;46.76;2.76;0.01;-8.47;0.02;-0.06;-0.81;-7.32;-15.18;-6.01;3192852;2020/01/31;15:44:18.00;53.33898;8.39080;1000000.00;47.93;255
21.14;1004.27;51.14;22.20;1003.64;46.74;2.94;-0.59;-9.84;0.02;-0.04;-0.82;-6.61;-15.90;-4.63;3193857;2020/01/31;15:44:19.00;53.33909;8.39070;1000000.00;51.78;255
21.14;1004.51;51.12;22.20;1003.66;46.72;2.96;0.34;-8.55;0.04;-0.10;-0.81;-7.50;-13.93;-5.49;3194854;2020/01/31;15:44:20.00;53.33921;8.39060;1000000.00;55.89;255
21.13;1004.38;51.11;22.20;1003.54;46.73;3.02;0.02;-8.74;0.03;-0.07;-0.80;-6.61;-15.90;-4.63;3195853;2020/01/31;15:44:21.00;53.33934;8.39049;1000000.00;59.80;255
21.12;1004.48;51.15;22.19;1003.63;46.74;2.84;-0.23;-9.66;0.02;-0.06;-0.81;-6.79;-17.86;-6.18;3196855;2020/01/31;15:44:22.00;53.33948;8.39037;1000000.00;64.73;255
21.10;1004.46;51.17;22.18;1003.58;46.75;1.84;0.11;-8.27;0.03;-0.07;-0.80;-8.57;-15.36;-6.18;3197852;2020/01/31;15:44:23.00;53.33964;8.39024;1000000.00;68.73;255
21.08;1004.34;51.23;22.18;1003.53;46.70;2.47;-0.13;-9.15;0.03;-0.03;-0.80;-7.32;-15.18;-6.01;3198854;2020/01/31;15:44:24.00;53.33979;8.39011;1000000.00;68.60;255
21.06;1004.44;51.38;22.18;1003.58;46.70;2.06;0.23;-8.85;0.03;-0.08;-0.80;-6.07;-16.43;-6.18;3199850;2020/01/31;15:44:25.00;53.33994;8.38998;1000000.00;70.23;255
21.06;1004.29;51.39;22.17;1003.45;46.78;2.04;0.33;-7.98;0.05;-0.12;-0.79;-7.86;-15.01;-3.09;3200852;2020/01/31;15:44:26.00;53.34010;8.38985;1000000.00;72.54;255
21.04;1004.26;51.41;22.16;1003.36;46.74;2.13;0.02;-8.90;0.01;-0.02;-0.80;-8.22;-16.08;-4.12;3201851;2020/01/31;15:44:27.00;53.34027;8.38971;1000000.00;75.06;255
21.03;1004.00;51.49;22.15;1003.12;46.78;2.68;-0.89;-9.05;-0.00;-0.04;-0.82;-7.50;-15.72;-5.15;3202849;2020/01/31;15:44:28.00;53.34044;8.38956;1000000.00;78.15;255
21.01;1004.24;51.56;22.14;1003.29;46.90;2.76;-0.11;-8.97;0.03;-0.04;-0.80;-6.25;-16.26;-5.32;3203849;2020/01/31;15:44:29.00;53.34062;8.38941;1000000.00;80.21;255
20.99;1004.22;51.71;22.12;1003.33;46.97;1.94;-0.42;-11.08;0.02;-0.10;-0.80;-7.15;-15.36;-3.78;3204854;2020/01/31;15:44:30.00;53.34080;8.38926;1000000.00;82.21;255
20.97;1004.09;51.87;22.12;1003.30;46.98;1.20;-0.12;-9.14;0.03;-0.06;-0.81;-8.22;-14.29;-4.81;3205853;2020/01/31;15:44:31.00;53.34098;8.38910;1000000.00;83.03;255
20.99;1004.28;51.85;22.11;1003.32;47.05;1.99;-0.06;-8.93;0.03;-0.03;-0.80;-4.82;-16.97;-3.95;3206851;2020/01/31;15:44:32.00;53.34117;8.38894;1000000.00;81.71;255
20.98;1004.12;51.86;22.11;1003.20;47.00;2.77;0.63;-7.90;-0.00;0.00;-0.81;-6.61;-14.83;-3.95;3207848;2020/01/31;15:44:33.00;53.34135;8.38879;1000000.00;82.04;255
20.99;1004.13;51.83;22.12;1003.29;46.99;1.37;0.24;-9.04;0.02;-0.06;-0.80;-5.90;-16.26;-5.66;3208852;2020/01/31;15:44:34.00;53.34154;8.38863;1000000.00;82.73;255
21.00;1003.80;51.76;22.11;1002.97;47.00;1.30;-0.56;-10.65;0.05;-0.05;-0.81;-5.18;-14.11;-4.29;3209850;2020/01/31;15:44:35.00;53.34172;8.38848;1000000.00;81.49;255
21.00;1004.05;51.76;22.11;1003.14;46.99;1.51;0.20;-9.15;0.00;-0.07;-0.81;-8.40;-16.26;-2.23;3210849;2020/01/31;15:44:36.00;53.34190;8.38832;1000000.00;83.30;255
21.00;1003.84;51.77;22.11;1002.91;46.97;1.42;-0.19;-9.82;0.01;-0.10;-0.81;-6.61;-14.47;-3.60;3211852;2020/01/31;15:44:37.00;53.34209;8.38816;1000000.00;83.21;255
21.00;1003.97;51.80;22.11;1003.07;46.92;0.86;0.64;-10.78;0.07;-0.11;-0.80;-5.72;-16.43;-3.78;3212852;2020/01/31;15:44:38.00;53.34228;8.38801;1000000.00;83.43;255
21.00;1004.08;51.80;22.12;1003.18;46.90;1.82;-0.20;-10.80;0.00;-0.06;-0.81;-7.15;-15.01;-4.46;3213853;2020/01/31;15:44:39.00;53.34246;8.38784;1000000.00;82.69;255
21.01;1004.11;51.79;22.13;1003.23;46.93;1.72;0.11;-9.99;-0.00;-0.02;-0.81;-7.32;-17.69;-4.63;3214852;2020/01/31;15:44:40.00;53.34264;8.38769;1000000.00;82.64;255
21.00;1003.94;51.79;22.12;1003.07;47.03;1.41;0.38;-10.55;-0.01;-0.10;-0.81;-6.25;-16.26;-2.92;3215854;2020/01/31;15:44:41.00;53.34283;8.38753;1000000.00;83.12;255
20.99;1003.99;51.81;22.10;1003.03;47.17;0.90;-0.44;-10.38;0.05;-0.12;-0.80;-5.18;-15.90;-4.63;3216851;2020/01/31;15:44:42.00;53.34301;8.38737;1000000.00;83.19;255
20.99;1004.22;51.84;22.10;1003.39;47.22;1.63;-0.16;-10.56;0.02;-0.06;-0.81;-5.90;-13.40;-3.26;3217850;2020/01/31;15:44:43.00;53.34320;8.38721;1000000.00;83.10;255
20.98;1004.22;51.86;22.10;1003.35;47.23;1.24;0.04;-8.73;0.04;-0.08;-0.80;-6.79;-15.72;-4.81;3218850;2020/01/31;15:44:44.00;53.34338;8.38706;1000000.00;83.47;255
20.97;1004.19;51.87;22.10;1003.31;47.24;1.62;0.09;-9.14;0.03;-0.12;-0.79;-7.32;-16.26;-5.66;3219849;2020/01/31;15:44:45.00;53.34357;8.38690;1000000.00;82.88;255
20.96;1004.19;51.94;22.09;1003.38;47.28;1.70;0.03;-9.68;0.03;-0.03;-0.82;-7.15;-15.01;-6.52;3220851;2020/01/31;15:44:46.00;53.34376;8.38674;1000000.00;83.10;255
20.95;1004.14;52.03;22.08;1003.27;47.29;1.30;0.46;-9.83;0.04;-0.07;-0.80;-6.07;-16.43;-4.12;3221853;2020/01/31;15:44:47.00;53.34394;8.38658;1000000.00;83.49;255
20.94;1004.16;52.08;22.07;1003.30;47.32;2.37;-0.63;-8.77;0.02;-0.05;-0.81;-7.15;-15.72;-4.81;3222855;2020/01/31;15:44:48.00;53.34413;8.38642;1000000.00;84.01;255
20.94;1004.22;52.15;22.05;1003.34;47.38;2.25;0.95;-10.00;0.02;-0.02;-0.81;-6.97;-15.90;-4.63;3223854;2020/01/31;15:44:49.00;53.34431;8.38626;1000000.00;84.53;255
20.93;1004.15;52.23;22.04;1003.30;47.41;1.85;-0.37;-9.39;0.03;-0.05;-0.81;-7.50;-14.29;-4.46;3224854;2020/01/31;15:44:50.00;53.34450;8.38610;1000000.00;84.34;255
20.92;1004.14;52.30;22.04;1003.29;47.42;1.92;-0.06;-9.32;0.01;-0.03;-0.80;-6.07;-14.65;-4.46;3225852;2020/01/31;15:44:51.00;53.34469;8.38594;1000000.00;83.56;255
20.91;1004.09;52.30;22.04;1003.25;47.37;1.39;0.53;-9.20;0.01;-0.05;-0.80;-7.15;-14.29;-3.78;3226851;2020/01/31;15:44:52.00;53.34487;8.38578;1000000.00;83.43;255
20.91;1004.19;52.29;22.04;1003.31;47.32;1.87;-0.01;-9.64;0.02;-0.05;-0.81;-8.04;-15.54;-4.29;3227853;2020/01/31;15:44:53.00;53.34506;8.38563;1000000.00;83.47;255
20.90;1004.06;52.33;22.04;1003.23;47.31;2.03;-0.66;-7.78;0.03;-0.09;-0.81;-7.32;-15.18;-4.63;3228854;2020/01/31;15:44:54.00;53.34525;8.38547;1000000.00;82.95;255
20.89;1004.09;52.38;22.01;1003.28;47.34;1.44;0.15;-10.65;0.03;-0.09;-0.80;-5.72;-15.01;-3.43;3229851;2020/01/31;15:44:55.00;53.34543;8.38532;1000000.00;82.41;255
20.88;1004.32;52.41;22.02;1003.45;47.29;1.41;-0.55;-7.02;0.05;-0.09;-0.80;-7.32;-14.11;-5.66;3230855;2020/01/31;15:44:56.00;53.34561;8.38516;1000000.00;82.56;255
20.87;1004.39;52.43;22.02;1003.57;47.29;1.98;0.38;-10.04;0.04;-0.07;-0.79;-5.72;-13.93;-3.43;3231848;2020/01/31;15:44:57.00;53.34579;8.38500;1000000.00;78.93;255
20.87;1004.28;52.47;22.04;1003.43;47.28;1.64;-0.81;-10.03;0.05;-0.06;-0.81;-5.72;-14.65;-5.49;3232852;2020/01/31;15:44:58.00;53.34597;8.38485;1000000.00;81.78;255
20.86;1004.30;52.50;22.04;1003.49;47.18;0.79;0.07;-8.97;0.03;-0.09;-0.81;-8.22;-13.93;-5.49;3233852;2020/01/31;15:44:59.00;53.34615;8.38470;1000000.00;80.58;255
20.86;1004.35;52.47;22.04;1003.54;47.20;1.44;-0.29;-9.52;0.03;-0.07;-0.81;-6.97;-16.26;-4.29;3234864;2020/01/31;15:45:00.00;53.34632;8.38455;1000000.00;76.77;255
20.86;1004.39;52.48;22.03;1003.51;47.28;1.97;-0.11;-9.76;0.03;-0.06;-0.80;-7.50;-16.08;-4.12;3235854;2020/01/31;15:45:01.00;53.34650;8.38440;1000000.00;79.01;255
20.85;1004.25;52.53;22.03;1003.42;47.28;1.17;-0.35;-8.68;0.03;-0.07;-0.80;-4.82;-15.18;-3.26;3236849;2020/01/31;15:45:02.00;53.34667;8.38425;1000000.00;78.41;255
20.84;1004.25;52.57;22.02;1003.40;47.29;0.99;-0.21;-8.41;0.02;-0.08;-0.80;-6.25;-16.61;-4.29;3237851;2020/01/31;15:45:03.00;53.34684;8.38411;1000000.00;72.49;255
20.84;1004.11;52.55;22.04;1003.30;47.25;2.02;-0.44;-9.96;0.03;-0.04;-0.82;-7.86;-14.29;-5.49;3238851;2020/01/31;15:45:04.00;53.34701;8.38397;1000000.00;75.93;255
20.84;1004.24;52.53;22.05;1003.42;47.24;0.90;0.34;-9.14;0.03;-0.06;-0.80;-6.97;-15.54;-4.98;3239854;2020/01/31;15:45:05.00;53.34718;8.38383;1000000.00;74.91;255
20.85;1004.02;52.46;22.05;1003.13;47.20;1.37;0.16;-9.86;0.01;-0.04;-0.81;-6.79;-15.36;-5.49;3240856;2020/01/31;15:45:06.00;53.34734;8.38369;1000000.00;73.06;255
20.85;1004.21;52.43;22.05;1003.29;47.24;1.17;0.01;-11.10;0.00;-0.03;-0.81;-6.43;-15.01;-4.12;3241853;2020/01/31;15:45:07.00;53.34751;8.38354;1000000.00;72.84;255
20.85;1004.31;52.41;22.05;1003.46;47.24;0.77;0.03;-9.93;0.00;-0.06;-0.80;-6.97;-15.18;-3.26;3242854;2020/01/31;15:45:08.00;53.34766;8.38341;1000000.00;70.51;255
20.85;1004.27;52.44;22.05;1003.50;47.26;0.99;-0.18;-10.01;-0.00;-0.07;-0.81;-8.22;-15.01;-4.81;3243858;2020/01/31;15:45:09.00;53.34782;8.38328;1000000.00;69.14;255
20.84;1004.53;52.49;22.03;1003.69;47.34;1.06;-0.75;-10.73;0.02;-0.05;-0.81;-8.22;-15.01;-3.09;3244856;2020/01/31;15:45:10.00;53.34797;8.38315;1000000.00;67.52;255
20.83;1004.50;52.57;22.03;1003.68;47.34;1.72;-0.60;-10.17;0.03;-0.05;-0.79;-8.40;-14.83;-3.95;3245856;2020/01/31;15:45:11.00;53.34812;8.38302;1000000.00;65.34;255
20.82;1004.58;52.65;22.03;1003.71;47.32;1.28;0.08;-9.25;0.04;-0.06;-0.80;-5.90;-18.40;-3.95;3246853;2020/01/31;15:45:12.00;53.34826;8.38289;1000000.00;64.30;255
20.81;1004.64;52.73;22.04;1003.79;47.27;0.49;0.52;-10.49;-0.00;-0.05;-0.81;-5.54;-15.54;-2.92;3247853;2020/01/31;15:45:13.00;53.34841;8.38277;1000000.00;62.38;255
20.80;1004.42;52.77;22.06;1003.57;47.17;1.44;-0.47;-9.17;0.04;-0.07;-0.80;-5.72;-16.08;-3.78;3248851;2020/01/31;15:45:14.00;53.34855;8.38265;1000000.00;62.21;255
20.79;1004.51;52.81;22.07;1003.68;47.16;1.35;-0.02;-9.80;0.03;-0.07;-0.81;-7.50;-15.36;-3.43;3249851;2020/01/31;15:45:15.00;53.34868;8.38254;1000000.00;60.36;255
20.79;1004.55;52.80;22.07;1003.72;47.15;0.79;-0.14;-9.02;0.06;-0.10;-0.81;-5.72;-13.93;-2.40;3250851;2020/01/31;15:45:16.00;53.34882;8.38243;1000000.00;58.52;255
20.80;1004.68;52.73;22.08;1003.83;47.13;1.18;0.52;-10.64;0.03;-0.05;-0.79;-5.90;-16.61;-7.72;3251851;2020/01/31;15:45:17.00;53.34895;8.38231;1000000.00;56.73;255
20.82;1004.63;52.59;22.09;1003.77;47.08;0.38;1.39;-10.07;-0.02;-0.09;-0.74;-4.64;-17.15;-3.78;3252856;2020/01/31;15:45:18.00;53.34907;8.38221;1000000.00;56.08;255
20.83;1004.64;52.50;22.10;1003.77;47.05;-0.43;1.82;-10.88;0.00;-0.08;-0.65;-6.61;-18.04;-3.60;3253857;2020/01/31;15:45:19.00;53.34920;8.38212;1000000.00;55.02;255
20.85;1004.67;52.41;22.12;1003.86;47.10;0.34;2.66;-9.47;-0.01;-0.07;-0.64;-5.00;-20.01;-3.09;3254851;2020/01/31;15:45:20.00;53.34932;8.38206;1000000.00;50.56;255
20.86;1004.75;52.40;22.10;1003.96;47.13;0.19;1.23;-10.83;-0.01;-0.07;-0.65;-4.47;-21.26;-4.98;3255853;2020/01/31;15:45:21.00;53.34944;8.38204;1000000.00;46.69;255
20.86;1004.88;52.42;22.10;1004.03;47.17;-1.04;1.18;-10.29;-0.01;-0.02;-0.69;-4.29;-22.51;-2.40;3256851;2020/01/31;15:45:22.00;53.34955;8.38205;1000000.00;41.45;255
20.85;1004.92;52.44;22.11;1004.06;47.19;-1.01;0.79;-10.11;0.00;-0.06;-0.71;-5.18;-24.47;-2.92;3257853;2020/01/31;15:45:23.00;53.34964;8.38208;1000000.00;33.13;255
20.85;1004.99;52.46;22.11;1004.10;47.16;0.13;-1.03;-10.32;0.08;-0.05;-0.91;-5.18;-26.97;-3.60;3258857;2020/01/31;15:45:24.00;53.34970;8.38212;1000000.00;23.59;255
20.85;1004.95;52.49;22.11;1004.08;47.14;1.37;-3.07;-9.43;0.11;-0.08;-1.25;-6.79;-22.15;-4.46;3259852;2020/01/31;15:45:25.00;53.34975;8.38214;1000000.00;19.71;255
20.85;1004.85;52.49;22.10;1004.01;47.13;2.09;-2.37;-10.23;0.08;-0.07;-1.33;-6.61;-16.26;-9.10;3260853;2020/01/31;15:45:26.00;53.34980;8.38213;1000000.00;19.08;255
20.88;1004.74;52.29;22.11;1003.90;47.05;2.33;-2.98;-9.68;0.11;-0.08;-1.30;-10.90;-9.47;-7.04;3261856;2020/01/31;15:45:27.00;53.34984;8.38208;1000000.00;20.61;255
20.88;1004.68;52.17;22.10;1003.82;47.00;3.08;-0.82;-9.28;0.00;-0.05;-0.93;-16.43;-10.36;-7.89;3262855;2020/01/31;15:45:28.00;53.34986;8.38199;1000000.00;26.04;255
