T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
18.05;1002.20;55.02;17.90;1001.26;52.93;2.60;0.65;-9.11;-0.00;0.01;0.01;-15.18;42.69;-54.06;948206;2020/01/31;06:14:00.00;53.44070;8.44916;1000000.00;65.10;255
18.05;1002.12;55.07;17.87;1001.20;53.00;2.17;0.68;-9.51;0.00;-0.01;-0.00;-15.18;42.69;-54.40;949202;2020/01/31;06:14:01.00;53.44086;8.44923;1000000.00;64.84;255
18.05;1002.19;55.06;17.85;1001.23;52.99;2.18;0.97;-9.37;-0.02;0.01;-0.00;-15.72;43.23;-55.60;950207;2020/01/31;06:14:02.00;53.44102;8.44930;1000000.00;64.51;255
18.04;1002.15;55.02;17.84;1001.26;53.02;1.89;0.50;-9.54;-0.01;-0.01;-0.00;-16.08;43.23;-57.32;951201;2020/01/31;06:14:03.00;53.44117;8.44937;1000000.00;65.08;255
18.04;1002.18;55.01;17.82;1001.23;53.03;2.68;0.30;-9.47;0.00;0.01;-0.01;-16.43;43.95;-55.60;952200;2020/01/31;06:14:04.00;53.44131;8.44943;1000000.00;58.43;255
18.05;1001.98;55.00;17.80;1001.11;53.06;2.15;0.23;-9.39;0.02;0.00;-0.01;-16.61;42.34;-55.77;953198;2020/01/31;06:14:05.00;53.44147;8.44949;1000000.00;64.13;255
18.05;1002.00;54.96;17.78;1001.09;52.99;2.16;0.41;-9.36;-0.00;-0.00;-0.01;-16.43;41.80;-55.60;954201;2020/01/31;06:14:06.00;53.44162;8.44955;1000000.00;64.69;255
18.05;1001.94;54.89;17.76;1001.05;52.88;2.04;0.56;-9.40;-0.00;-0.01;-0.01;-16.43;41.09;-54.23;955203;2020/01/31;06:14:07.00;53.44178;8.44961;1000000.00;64.69;255
18.05;1002.10;54.82;17.76;1001.17;52.89;2.39;0.24;-9.39;-0.00;0.00;-0.01;-15.36;42.52;-53.54;956205;2020/01/31;06:14:08.00;53.44194;8.44966;1000000.00;64.43;255
18.05;1002.13;54.80;17.74;1001.20;52.82;1.94;-0.03;-9.07;0.00;-0.00;-0.01;-17.33;44.84;-55.77;957205;2020/01/31;06:14:09.00;53.44210;8.44971;1000000.00;64.32;255
18.05;1002.15;54.85;17.73;1001.21;52.85;1.66;0.11;-9.36;0.02;-0.00;-0.00;-16.79;41.44;-54.23;958202;2020/01/31;06:14:10.00;53.44225;8.44976;1000000.00;64.30;255
18.05;1002.16;54.90;17.72;1001.18;52.92;2.32;0.18;-9.25;0.02;0.00;-0.01;-13.76;41.98;-53.03;959202;2020/01/31;06:14:11.00;53.44241;8.44980;1000000.00;64.13;255
18.06;1002.09;54.92;17.71;1001.13;53.05;1.96;0.55;-9.13;-0.00;0.01;-0.01;-15.36;43.59;-53.54;960209;2020/01/31;06:14:12.00;53.44257;8.44985;1000000.00;64.06;255
18.05;1001.99;54.92;17.70;1001.07;53.09;2.15;0.98;-9.05;-0.01;-0.00;0.00;-15.72;43.59;-53.20;961206;2020/01/31;06:14:13.00;53.44272;8.44989;1000000.00;63.93;255
18.05;1002.03;54.93;17.71;1001.10;53.15;2.44;0.20;-9.40;0.00;0.01;-0.00;-15.36;42.87;-53.20;962202;2020/01/31;06:14:14.00;53.44289;8.44993;1000000.00;63.67;255
18.05;1002.01;54.95;17.70;1001.06;53.13;2.07;0.92;-9.41;-0.02;0.01;-0.00;-16.08;43.23;-53.20;963201;2020/01/31;06:14:15.00;53.44305;8.44996;1000000.00;63.54;255
18.05;1001.97;54.96;17.69;1001.04;53.10;2.47;-0.15;-9.45;0.01;-0.01;-0.01;-15.54;42.69;-53.71;964201;2020/01/31;06:14:16.00;53.44320;8.45000;1000000.00;63.73;255
18.05;1002.02;54.98;17.69;1001.09;52.99;2.66;-0.23;-9.69;0.02;-0.01;-0.01;-16.26;43.77;-54.74;965200;2020/01/31;06:14:17.00;53.44336;8.45003;1000000.00;63.86;255
18.04;1001.97;55.01;17.69;1000.99;52.91;2.51;0.28;-9.22;0.01;0.01;-0.01;-16.08;42.52;-52.86;966203;2020/01/31;06:14:18.00;53.44352;8.45006;1000000.00;64.08;255
18.05;1002.01;55.05;17.68;1001.07;52.88;2.59;1.19;-9.18;-0.01;-0.00;-0.00;-15.54;43.05;-54.06;967203;2020/01/31;06:14:19.00;53.44368;8.45008;1000000.00;64.38;255
18.05;1001.97;55.08;17.68;1001.05;53.04;2.05;1.26;-8.94;-0.03;0.01;-0.00;-15.01;44.66;-54.92;968201;2020/01/31;06:14:20.00;53.44384;8.45011;1000000.00;64.43;255
18.05;1002.01;55.09;17.67;1001.05;53.07;1.99;1.13;-9.56;-0.02;-0.00;-0.00;-15.72;42.52;-54.92;969201;2020/01/31;06:14:21.00;53.44400;8.45013;1000000.00;64.30;255
18.06;1002.03;55.09;17.66;1001.07;53.20;2.16;0.43;-9.17;-0.01;0.00;-0.01;-14.65;42.87;-53.54;970203;2020/01/31;06:14:22.00;53.44416;8.45014;1000000.00;64.02;255
18.06;1001.95;55.08;17.70;1000.97;53.12;1.89;-0.54;-9.02;0.03;-0.00;-0.01;-14.65;44.66;-54.23;971201;2020/01/31;06:14:23.00;53.44432;8.45016;1000000.00;63.73;255
18.06;1001.95;55.05;17.74;1001.00;53.02;2.29;-0.14;-9.40;0.02;0.01;-0.01;-15.90;43.41;-53.03;972212;2020/01/31;06:14:24.00;53.44448;8.45017;1000000.00;63.26;255
18.06;1001.89;55.01;17.75;1000.96;52.98;2.27;0.49;-9.15;-0.01;0.00;-0.00;-15.18;44.12;-54.74;973205;2020/01/31;06:14:25.00;53.44463;8.45018;1000000.00;62.78;255
18.06;1001.92;55.00;17.74;1000.99;53.02;1.90;0.30;-9.12;0.00;0.00;-0.02;-15.18;45.55;-54.40;974202;2020/01/31;06:14:26.00;53.44479;8.45018;1000000.00;62.69;255
18.06;1002.00;54.97;17.75;1001.05;53.03;2.26;0.13;-9.43;-0.00;0.00;-0.01;-14.83;44.84;-53.71;975205;2020/01/31;06:14:27.00;53.44495;8.45018;1000000.00;62.88;255
18.06;1001.95;54.93;17.74;1000.99;53.09;2.38;1.05;-9.29;-0.00;0.01;-0.01;-15.36;43.95;-53.89;976202;2020/01/31;06:14:28.00;53.44510;8.45019;1000000.00;62.97;255
18.06;1002.01;54.91;17.73;1001.07;53.06;2.02;0.39;-9.03;-0.01;0.00;-0.01;-16.79;43.95;-53.89;977209;2020/01/31;06:14:29.00;53.44526;8.45019;1000000.00;62.99;255
18.05;1002.02;54.88;17.80;1001.13;52.91;1.93;0.04;-9.22;0.01;-0.00;-0.01;-15.90;44.48;-54.40;978219;2020/01/31;06:14:30.00;53.44542;8.45018;1000000.00;63.06;255
18.05;1002.08;54.88;17.83;1001.14;52.78;1.89;0.52;-9.25;0.00;-0.01;-0.01;-14.65;45.37;-54.57;979203;2020/01/31;06:14:31.00;53.44558;8.45018;1000000.00;63.04;255
18.05;1001.86;54.92;17.83;1000.94;52.77;2.20;0.33;-9.00;0.01;0.01;-0.00;-15.90;44.48;-53.37;980201;2020/01/31;06:14:32.00;53.44573;8.45017;1000000.00;62.93;255
18.05;1001.72;54.98;17.89;1000.81;52.55;2.09;0.12;-9.52;0.00;0.01;-0.01;-15.90;46.98;-54.40;981200;2020/01/31;06:14:33.00;53.44589;8.45016;1000000.00;62.86;255
18.05;1002.00;55.02;17.94;1001.04;52.37;2.47;0.31;-9.23;0.01;-0.00;-0.00;-15.36;46.09;-53.89;982201;2020/01/31;06:14:34.00;53.44606;8.45015;1000000.00;62.71;255
18.05;1001.97;55.08;17.96;1000.99;52.33;2.48;0.63;-9.54;0.01;0.01;-0.00;-15.01;46.80;-55.94;983198;2020/01/31;06:14:35.00;53.44621;8.45013;1000000.00;62.67;255
18.05;1001.98;55.12;17.97;1000.99;52.21;2.18;0.57;-9.34;0.00;0.01;-0.01;-15.01;46.45;-54.23;984202;2020/01/31;06:14:36.00;53.44637;8.45011;1000000.00;62.60;255
18.05;1001.98;55.15;17.97;1001.08;52.26;2.54;0.31;-9.42;-0.00;0.01;-0.01;-14.29;47.16;-53.54;985203;2020/01/31;06:14:37.00;53.44652;8.45009;1000000.00;62.41;255
18.05;1002.04;55.18;17.93;1001.05;52.51;1.93;0.31;-9.58;0.00;-0.01;-0.01;-15.01;44.66;-54.23;986202;2020/01/31;06:14:38.00;53.44668;8.45007;1000000.00;62.38;255
18.05;1002.06;55.21;17.96;1001.09;52.48;2.25;0.51;-9.14;-0.00;0.01;-0.01;-14.65;46.09;-54.23;987200;2020/01/31;06:14:39.00;53.44683;8.45004;1000000.00;62.26;255
18.05;1002.03;55.19;17.96;1001.09;52.41;2.25;0.43;-9.50;0.00;-0.00;-0.01;-15.54;46.62;-54.74;988201;2020/01/31;06:14:40.00;53.44699;8.45001;1000000.00;62.51;255
18.05;1002.02;55.19;17.94;1001.07;52.60;2.82;0.36;-9.25;0.01;-0.00;-0.00;-15.72;46.09;-54.92;989202;2020/01/31;06:14:41.00;53.44715;8.44998;1000000.00;62.69;255
18.05;1001.97;55.21;17.90;1001.01;52.68;2.24;0.57;-9.20;0.01;-0.00;-0.01;-16.43;46.45;-53.89;990206;2020/01/31;06:14:42.00;53.44730;8.44994;1000000.00;63.45;255
18.05;1001.96;55.22;17.91;1001.00;52.63;2.15;1.08;-8.93;-0.01;0.00;-0.00;-15.36;46.45;-53.20;991206;2020/01/31;06:14:43.00;53.44746;8.44991;1000000.00;64.41;255
18.05;1001.98;55.17;17.97;1001.04;52.41;2.27;1.08;-8.99;-0.02;0.00;-0.00;-14.65;46.09;-54.57;992203;2020/01/31;06:14:44.00;53.44762;8.44986;1000000.00;65.34;255
18.05;1002.04;55.10;17.99;1001.06;52.23;2.34;0.32;-9.41;0.00;0.01;-0.01;-16.08;47.16;-53.54;993204;2020/01/31;06:14:45.00;53.44779;8.44982;1000000.00;66.04;255
18.06;1001.93;55.01;17.98;1000.99;52.22;2.21;0.51;-8.93;0.00;0.00;-0.00;-15.36;46.80;-54.23;994204;2020/01/31;06:14:46.00;53.44795;8.44977;1000000.00;66.49;255
18.06;1001.93;54.98;17.94;1000.96;52.21;2.27;0.27;-9.50;0.01;0.00;-0.00;-15.72;46.80;-54.92;995200;2020/01/31;06:14:47.00;53.44811;8.44972;1000000.00;66.82;255
18.07;1002.00;54.99;17.93;1001.02;52.32;1.96;0.44;-9.47;-0.00;-0.01;-0.00;-17.15;47.52;-54.57;996204;2020/01/31;06:14:48.00;53.44828;8.44967;1000000.00;66.69;255
18.07;1001.95;54.94;17.92;1001.02;52.40;2.13;0.28;-9.35;0.00;0.01;-0.01;-15.72;47.88;-54.57;997203;2020/01/31;06:14:49.00;53.44844;8.44961;1000000.00;66.82;255
18.06;1001.98;54.87;17.89;1001.04;52.44;2.17;0.34;-9.58;0.01;-0.01;-0.01;-15.54;46.62;-54.74;998205;2020/01/31;06:14:50.00;53.44860;8.44956;1000000.00;66.65;255
18.06;1002.03;54.82;17.88;1001.07;52.46;1.99;-0.27;-9.31;0.01;-0.02;-0.01;-15.01;47.88;-53.89;999202;2020/01/31;06:14:51.00;53.44876;8.44950;1000000.00;66.60;255
18.07;1001.97;54.80;17.87;1001.01;52.49;2.05;0.13;-9.37;0.00;-0.01;-0.02;-15.90;50.55;-54.74;1000203;2020/01/31;06:14:52.00;53.44892;8.44943;1000000.00;66.58;255
18.07;1001.97;54.77;17.87;1001.03;52.47;1.83;0.08;-9.44;0.00;-0.00;-0.01;-15.54;48.05;-55.43;1001201;2020/01/31;06:14:53.00;53.44908;8.44936;1000000.00;66.41;255
18.07;1001.98;54.73;17.85;1001.07;52.51;2.29;0.72;-9.38;0.00;0.00;0.00;-15.54;50.20;-54.74;1002201;2020/01/31;06:14:54.00;53.44924;8.44929;1000000.00;66.10;255
18.07;1001.94;54.70;17.84;1000.98;52.55;2.38;0.17;-9.46;-0.00;0.01;-0.01;-16.61;50.20;-55.09;1003199;2020/01/31;06:14:55.00;53.44940;8.44922;1000000.00;65.60;255
18.07;1001.95;54.66;17.88;1000.97;52.54;2.35;-0.01;-9.37;0.03;-0.02;-0.01;-16.97;48.77;-55.77;1004205;2020/01/31;06:14:56.00;53.44956;8.44915;1000000.00;65.19;255
18.07;1002.06;54.67;17.90;1001.11;52.44;2.25;-0.21;-9.19;0.01;-0.00;-0.01;-16.08;49.66;-55.60;1005202;2020/01/31;06:14:57.00;53.44971;8.44907;1000000.00;65.02;255
18.08;1002.01;54.70;17.88;1001.04;52.53;1.81;-0.04;-9.48;0.02;-0.01;-0.01;-12.50;50.73;-53.89;1006203;2020/01/31;06:14:58.00;53.44987;8.44899;1000000.00;64.52;255
18.08;1001.99;54.74;17.86;1001.07;52.67;2.04;-0.22;-9.09;0.01;-0.01;-0.01;-14.29;51.81;-59.38;1007204;2020/01/31;06:14:59.00;53.45002;8.44891;1000000.00;63.76;255
18.08;1001.99;54.79;17.85;1001.07;52.84;2.44;0.41;-9.38;0.02;0.01;-0.01;-14.83;49.13;-56.46;1008202;2020/01/31;06:15:00.00;53.45017;8.44883;1000000.00;63.36;255
18.07;1002.09;54.87;17.84;1001.13;53.00;2.17;0.73;-9.33;-0.01;-0.01;-0.00;-16.79;48.59;-55.94;1009205;2020/01/31;06:15:01.00;53.45032;8.44875;1000000.00;63.17;255
18.07;1001.99;54.94;17.83;1001.03;53.10;2.25;0.06;-9.47;0.01;0.01;-0.01;-16.43;50.02;-54.92;1010204;2020/01/31;06:15:02.00;53.45046;8.44866;1000000.00;62.88;255
18.06;1002.00;54.98;17.82;1001.04;53.14;2.29;0.91;-9.51;0.00;-0.00;-0.00;-15.90;50.91;-55.43;1011201;2020/01/31;06:15:03.00;53.45061;8.44857;1000000.00;62.75;255
18.06;1002.02;55.00;17.83;1001.11;53.08;2.37;0.31;-9.38;0.00;-0.00;-0.00;-16.79;49.66;-57.32;1012202;2020/01/31;06:15:04.00;53.45076;8.44848;1000000.00;62.60;255
18.07;1001.98;55.00;17.85;1001.03;52.99;2.39;0.56;-9.52;-0.00;-0.00;-0.00;-16.79;47.52;-54.92;1013207;2020/01/31;06:15:05.00;53.45091;8.44839;1000000.00;62.73;255
18.06;1001.93;55.00;17.89;1000.91;52.79;2.12;0.45;-9.41;0.01;-0.03;-0.00;-17.15;49.66;-53.54;1014208;2020/01/31;06:15:06.00;53.45106;8.44830;1000000.00;62.86;255
18.07;1001.94;55.02;17.94;1000.95;52.52;2.57;0.81;-9.54;-0.00;-0.00;-0.00;-15.90;48.77;-54.06;1015203;2020/01/31;06:15:07.00;53.45120;8.44820;1000000.00;63.32;255
18.07;1001.92;55.04;17.98;1000.90;52.31;2.19;0.22;-9.12;0.01;-0.01;-0.00;-15.72;49.30;-53.89;1016200;2020/01/31;06:15:08.00;53.45135;8.44810;1000000.00;63.17;255
18.07;1001.96;55.06;18.00;1000.95;52.19;2.48;0.42;-9.14;0.00;0.01;0.01;-16.26;50.20;-55.43;1017196;2020/01/31;06:15:09.00;53.45149;8.44800;1000000.00;62.82;255
18.08;1001.99;55.07;17.98;1000.99;52.25;2.02;0.16;-9.16;0.01;-0.01;-0.00;-16.08;49.30;-55.26;1018199;2020/01/31;06:15:10.00;53.45164;8.44789;1000000.00;62.88;255
18.08;1001.95;55.10;18.00;1000.93;52.19;2.33;0.53;-9.43;0.00;0.00;0.00;-16.08;51.45;-54.92;1019202;2020/01/31;06:15:11.00;53.45178;8.44779;1000000.00;62.60;255
18.08;1001.94;55.10;18.01;1000.97;52.11;2.12;0.87;-8.88;-0.01;-0.01;-0.00;-16.97;49.84;-55.09;1020212;2020/01/31;06:15:12.00;53.45193;8.44769;1000000.00;62.39;255
18.07;1001.96;55.13;18.00;1000.99;52.16;2.22;0.17;-9.25;0.01;0.01;-0.01;-16.08;48.59;-54.57;1021204;2020/01/31;06:15:13.00;53.45207;8.44758;1000000.00;61.73;255
18.06;1001.78;55.17;17.98;1000.87;52.29;2.13;0.36;-9.06;0.00;-0.00;0.00;-15.72;51.09;-54.92;1022201;2020/01/31;06:15:14.00;53.45221;8.44747;1000000.00;61.54;255
18.06;1001.92;55.21;17.97;1001.02;52.46;1.95;0.57;-9.81;-0.01;-0.00;0.00;-16.97;50.91;-55.43;1023205;2020/01/31;06:15:15.00;53.45235;8.44737;1000000.00;61.12;255
18.07;1001.99;55.24;17.94;1001.06;52.61;2.24;0.20;-9.32;-0.01;0.02;-0.01;-16.97;49.84;-54.06;1024203;2020/01/31;06:15:16.00;53.45249;8.44726;1000000.00;60.86;255
18.06;1001.98;55.25;17.93;1001.03;52.66;1.89;0.70;-9.21;0.00;-0.00;0.00;-17.33;48.77;-54.06;1025203;2020/01/31;06:15:17.00;53.45262;8.44716;1000000.00;60.80;255
18.06;1001.95;55.25;17.94;1000.98;52.61;2.11;0.79;-9.59;-0.01;0.00;0.00;-15.72;51.09;-54.57;1026207;2020/01/31;06:15:18.00;53.45276;8.44705;1000000.00;60.60;255
18.06;1001.95;55.24;17.95;1001.00;52.60;2.32;0.60;-9.33;0.01;-0.02;0.01;-17.15;49.66;-56.63;1027206;2020/01/31;06:15:19.00;53.45289;8.44694;1000000.00;60.56;255
18.06;1002.03;55.22;17.99;1001.05;52.39;2.10;0.58;-9.48;0.00;-0.00;0.00;-16.08;52.52;-54.92;1028203;2020/01/31;06:15:20.00;53.45303;8.44684;1000000.00;60.28;255
18.06;1002.00;55.22;18.01;1001.04;52.30;2.37;-0.08;-9.10;0.02;-0.01;-0.01;-16.79;51.45;-55.94;1029207;2020/01/31;06:15:21.00;53.45317;8.44673;1000000.00;60.47;255
18.06;1002.08;55.23;17.98;1001.16;52.31;1.92;0.33;-9.42;0.02;-0.01;0.01;-15.54;52.34;-57.15;1030198;2020/01/31;06:15:22.00;53.45331;8.44662;1000000.00;60.38;255
18.05;1002.04;55.21;17.97;1001.08;52.36;2.24;0.76;-9.28;0.01;-0.00;0.02;-15.72;51.81;-55.26;1031201;2020/01/31;06:15:23.00;53.45344;8.44651;1000000.00;60.26;255
18.05;1002.02;55.23;17.96;1001.07;52.39;2.16;0.14;-9.49;-0.00;0.00;0.01;-16.61;51.63;-56.12;1032208;2020/01/31;06:15:24.00;53.45358;8.44640;1000000.00;60.58;255
18.05;1002.04;55.26;17.94;1001.07;52.51;2.03;0.20;-8.83;-0.01;0.00;0.00;-15.90;51.27;-55.09;1033207;2020/01/31;06:15:25.00;53.45372;8.44629;1000000.00;60.67;255
18.06;1002.05;55.30;17.93;1001.07;52.60;1.93;-0.07;-9.01;-0.01;-0.02;0.01;-16.43;51.81;-55.26;1034206;2020/01/31;06:15:26.00;53.45386;8.44619;1000000.00;60.86;255
18.06;1002.08;55.33;17.91;1001.16;52.75;2.12;-0.01;-9.75;-0.00;0.00;0.01;-15.01;52.88;-54.57;1035208;2020/01/31;06:15:27.00;53.45399;8.44608;1000000.00;60.80;255
18.06;1002.05;55.34;17.94;1001.10;52.51;2.10;0.23;-9.40;-0.01;-0.01;0.01;-16.26;52.34;-55.77;1036204;2020/01/31;06:15:28.00;53.45413;8.44598;1000000.00;61.02;255
18.06;1002.03;55.34;18.00;1001.07;52.31;2.46;0.39;-9.31;0.01;-0.00;0.01;-15.72;53.23;-55.26;1037208;2020/01/31;06:15:29.00;53.45428;8.44588;1000000.00;61.13;255
18.05;1002.03;55.32;18.03;1001.06;52.08;2.61;0.23;-9.31;0.00;0.01;0.01;-15.90;52.70;-57.49;1038210;2020/01/31;06:15:30.00;53.45441;8.44578;1000000.00;61.26;255
18.06;1001.90;55.32;18.05;1000.95;51.97;2.17;0.46;-9.39;-0.02;0.00;0.02;-16.43;52.52;-56.97;1039197;2020/01/31;06:15:31.00;53.45456;8.44568;1000000.00;61.30;255
18.06;1001.99;55.32;18.04;1000.99;51.99;2.28;0.37;-9.61;-0.01;0.00;0.02;-16.43;53.23;-57.32;1040200;2020/01/31;06:15:32.00;53.45470;8.44559;1000000.00;61.26;255
18.07;1002.00;55.34;18.03;1001.03;52.09;2.23;0.51;-9.55;-0.00;0.00;0.02;-14.83;53.06;-56.46;1041200;2020/01/31;06:15:33.00;53.45484;8.44550;1000000.00;61.36;255
18.07;1002.04;55.34;18.02;1001.05;52.23;2.41;0.48;-9.48;-0.01;0.01;0.02;-15.54;53.41;-57.49;1042200;2020/01/31;06:15:34.00;53.45499;8.44541;1000000.00;61.43;255
18.08;1002.06;55.33;17.99;1001.10;52.50;2.20;0.22;-9.64;0.00;-0.00;0.02;-16.97;51.63;-56.46;1043201;2020/01/31;06:15:35.00;53.45513;8.44533;1000000.00;61.04;255
18.07;1001.99;55.29;17.99;1001.04;52.56;2.48;0.08;-9.33;-0.00;0.00;0.02;-14.83;49.84;-55.77;1044202;2020/01/31;06:15:36.00;53.45528;8.44525;1000000.00;60.36;255
18.08;1002.00;55.24;17.97;1000.99;52.61;2.29;0.16;-9.54;-0.00;-0.01;0.02;-15.72;52.52;-56.29;1045202;2020/01/31;06:15:37.00;53.45542;8.44518;1000000.00;60.58;255
18.07;1001.88;55.11;17.97;1000.89;52.47;2.36;-0.16;-9.40;-0.01;0.00;0.02;-15.01;50.73;-56.29;1046203;2020/01/31;06:15:38.00;53.45557;8.44510;1000000.00;61.08;255
18.06;1001.93;54.99;17.97;1000.96;52.49;2.36;0.28;-9.06;-0.01;0.01;0.02;-15.54;50.55;-55.77;1047201;2020/01/31;06:15:39.00;53.45571;8.44504;1000000.00;61.60;255
18.06;1001.89;54.90;17.95;1000.89;52.51;2.38;0.26;-9.17;0.00;-0.01;0.03;-14.83;50.20;-55.43;1048202;2020/01/31;06:15:40.00;53.45586;8.44497;1000000.00;61.73;255
18.07;1001.96;54.86;17.94;1000.96;52.49;2.32;0.09;-9.84;-0.01;0.01;0.02;-14.47;50.91;-56.46;1049200;2020/01/31;06:15:41.00;53.45601;8.44491;1000000.00;61.62;255
18.08;1001.91;54.87;17.94;1000.93;52.54;2.33;0.05;-9.50;0.01;-0.00;0.02;-16.61;50.20;-55.43;1050207;2020/01/31;06:15:42.00;53.45616;8.44486;1000000.00;61.32;255
18.08;1002.06;54.91;17.92;1000.99;52.63;2.34;0.15;-9.42;-0.02;-0.00;0.01;-15.36;47.52;-54.57;1051204;2020/01/31;06:15:43.00;53.45631;8.44481;1000000.00;61.23;255
18.08;1002.03;54.99;17.91;1001.04;52.72;2.08;-0.61;-9.29;0.01;-0.02;0.02;-14.83;48.41;-54.40;1052204;2020/01/31;06:15:44.00;53.45646;8.44476;1000000.00;60.75;255
18.07;1001.92;55.05;17.91;1000.92;52.80;2.25;0.45;-9.56;0.01;-0.00;0.03;-14.83;48.77;-55.77;1053201;2020/01/31;06:15:45.00;53.45661;8.44472;1000000.00;60.62;255
18.07;1001.99;55.11;17.89;1000.98;52.88;1.81;0.02;-9.21;-0.00;-0.01;0.01;-16.26;48.77;-53.71;1054208;2020/01/31;06:15:46.00;53.45676;8.44468;1000000.00;60.49;255
18.08;1002.01;55.14;17.90;1001.03;52.85;2.29;0.43;-9.78;0.04;0.02;0.02;-14.11;47.70;-55.43;1055201;2020/01/31;06:15:47.00;53.45691;8.44465;1000000.00;60.84;255
18.07;1002.01;55.15;17.92;1000.99;52.77;2.19;0.03;-9.67;-0.01;-0.01;0.01;-14.83;48.05;-54.06;1056209;2020/01/31;06:15:48.00;53.45706;8.44462;1000000.00;61.02;255
18.06;1001.89;55.17;17.95;1000.96;52.62;2.43;-0.02;-9.01;-0.03;0.04;0.01;-13.40;47.70;-55.09;1057209;2020/01/31;06:15:49.00;53.45721;8.44459;1000000.00;61.32;255
18.07;1002.02;55.20;17.96;1001.05;52.44;2.36;-0.05;-9.66;-0.00;0.01;0.01;-16.26;48.05;-54.74;1058204;2020/01/31;06:15:50.00;53.45737;8.44457;1000000.00;61.69;255
18.07;1001.99;55.22;17.94;1001.02;52.51;3.09;0.19;-10.77;0.04;0.06;0.02;-14.29;46.45;-54.57;1059201;2020/01/31;06:15:51.00;53.45752;8.44455;1000000.00;62.02;255
18.07;1001.96;55.23;17.92;1001.06;52.63;2.09;0.67;-9.40;-0.01;0.00;0.01;-16.26;46.98;-55.09;1060203;2020/01/31;06:15:52.00;53.45768;8.44453;1000000.00;62.49;255
18.07;1002.04;55.23;17.92;1001.08;52.74;1.86;-0.31;-9.45;0.02;-0.01;0.01;-13.22;47.16;-53.89;1061203;2020/01/31;06:15:53.00;53.45783;8.44452;1000000.00;63.10;255
18.06;1001.98;55.23;17.91;1000.98;52.78;3.11;0.54;-9.29;0.00;0.01;0.02;-15.18;46.98;-55.43;1062206;2020/01/31;06:15:54.00;53.45800;8.44451;1000000.00;63.45;255
18.06;1002.02;55.19;17.91;1001.08;52.72;2.65;1.00;-9.64;-0.03;0.02;0.02;-14.29;47.88;-53.89;1063203;2020/01/31;06:15:55.00;53.45816;8.44450;1000000.00;64.38;255
18.06;1002.02;55.15;17.93;1001.00;52.65;2.46;-0.05;-9.46;-0.00;0.01;0.02;-14.29;47.16;-53.54;1064204;2020/01/31;06:15:56.00;53.45832;8.44450;1000000.00;65.75;255
18.07;1002.06;55.12;17.94;1001.09;52.57;2.80;-0.15;-8.68;-0.01;0.02;0.01;-15.90;48.41;-55.43;1065200;2020/01/31;06:15:57.00;53.45849;8.44450;1000000.00;67.36;255
18.07;1001.96;55.11;17.95;1000.97;52.48;2.66;-0.27;-9.63;0.05;0.00;0.05;-14.83;47.34;-54.40;1066198;2020/01/31;06:15:58.00;53.45866;8.44451;1000000.00;69.12;255
18.07;1002.05;55.12;17.98;1001.03;52.38;2.47;0.60;-9.20;-0.02;-0.01;0.02;-15.18;47.34;-54.06;1067196;2020/01/31;06:15:59.00;53.45883;8.44452;1000000.00;70.34;255
18.07;1002.03;55.14;17.99;1001.03;52.30;2.38;0.28;-9.17;-0.00;-0.01;0.02;-16.08;45.02;-54.57;1068198;2020/01/31;06:16:00.00;53.45901;8.44454;1000000.00;71.86;255
18.07;1001.99;55.15;17.97;1001.04;52.45;2.70;0.37;-9.40;-0.00;0.00;0.02;-15.36;45.37;-54.23;1069196;2020/01/31;06:16:01.00;53.45919;8.44456;1000000.00;72.86;255
18.07;1002.02;55.12;17.95;1001.04;52.57;2.71;0.52;-9.47;-0.02;0.01;0.03;-15.01;45.73;-54.23;1070200;2020/01/31;06:16:02.00;53.45937;8.44460;1000000.00;73.28;255
18.07;1002.03;55.11;18.00;1001.06;52.42;2.16;0.23;-9.63;-0.01;0.00;0.02;-14.65;45.02;-53.54;1071199;2020/01/31;06:16:03.00;53.45955;8.44463;1000000.00;73.75;255
18.06;1002.07;55.04;18.09;1001.02;52.16;2.25;0.26;-9.37;0.00;0.00;0.02;-15.18;45.91;-54.06;1072196;2020/01/31;06:16:04.00;53.45973;8.44468;1000000.00;73.78;255
18.07;1002.03;54.97;18.12;1001.09;51.99;2.34;-0.02;-9.54;-0.00;0.03;0.02;-17.15;43.95;-54.23;1073202;2020/01/31;06:16:05.00;53.45991;8.44473;1000000.00;73.84;255
18.09;1002.09;54.88;18.14;1001.11;51.87;1.93;0.07;-9.29;0.01;-0.01;0.02;-15.90;44.84;-55.43;1074199;2020/01/31;06:16:06.00;53.46009;8.44479;1000000.00;74.14;255
18.10;1002.13;54.83;18.18;1001.10;51.70;2.33;0.22;-9.24;-0.01;0.01;0.02;-14.65;44.30;-53.89;1075200;2020/01/31;06:16:07.00;53.46028;8.44485;1000000.00;73.32;255
