T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
18.70;1004.01;61.36;19.43;1003.19;57.53;1.74;0.16;-9.50;0.04;0.04;-0.01;-11.08;-12.50;-3.43;435125;2020/01/31;17:14:39.00;53.38662;8.04872;1000000.00;58.69;255
18.70;1004.00;61.35;19.43;1003.15;57.52;2.11;0.44;-9.50;0.04;0.07;0.00;-11.97;-10.54;-3.95;436124;2020/01/31;17:14:40.00;53.38670;8.04853;1000000.00;59.32;255
18.71;1003.98;61.31;19.44;1003.12;57.49;2.21;0.57;-9.21;0.02;0.07;0.00;-11.08;-12.50;-4.12;437127;2020/01/31;17:14:41.00;53.38679;8.04832;1000000.00;60.28;255
18.72;1003.94;61.29;19.45;1003.09;57.47;1.66;0.35;-9.58;0.04;0.04;-0.00;-9.83;-13.40;-3.60;438124;2020/01/31;17:14:42.00;53.38688;8.04812;1000000.00;61.62;255
18.75;1003.95;61.30;19.47;1003.16;57.50;1.49;-0.07;-9.58;0.03;0.06;-0.03;-10.36;-13.58;-4.46;439129;2020/01/31;17:14:43.00;53.38697;8.04791;1000000.00;62.63;255
18.79;1004.04;61.27;19.48;1003.15;57.43;2.35;0.32;-9.58;0.04;0.06;-0.04;-11.25;-13.76;-2.57;440124;2020/01/31;17:14:44.00;53.38706;8.04769;1000000.00;63.78;255
18.81;1003.98;61.24;19.50;1003.10;57.40;1.41;-0.52;-9.47;0.02;0.05;-0.05;-10.18;-14.47;-6.69;441123;2020/01/31;17:14:45.00;53.38715;8.04747;1000000.00;65.08;255
18.82;1003.83;61.19;19.52;1003.10;57.38;1.49;-0.54;-9.89;0.06;0.05;-0.07;-12.15;-13.93;-5.49;442130;2020/01/31;17:14:46.00;53.38724;8.04724;1000000.00;66.52;255
18.82;1003.88;61.16;19.53;1003.09;57.30;1.76;-0.11;-9.91;0.05;0.04;-0.05;-11.97;-11.97;-4.29;443124;2020/01/31;17:14:47.00;53.38732;8.04699;1000000.00;67.62;255
18.82;1003.95;61.12;19.53;1003.08;57.26;1.31;0.32;-9.95;0.05;0.06;-0.02;-13.58;-13.58;-6.18;444123;2020/01/31;17:14:48.00;53.38739;8.04674;1000000.00;68.19;255
18.83;1004.11;61.08;19.54;1003.21;57.15;1.23;0.07;-9.79;0.05;0.06;-0.02;-13.40;-10.18;-6.01;445126;2020/01/31;17:14:49.00;53.38746;8.04648;1000000.00;68.06;255
18.85;1004.13;61.05;19.58;1003.31;57.18;1.28;0.40;-9.73;0.05;0.07;-0.01;-13.22;-12.50;-5.15;446120;2020/01/31;17:14:50.00;53.38753;8.04622;1000000.00;69.15;255
18.84;1004.07;61.03;19.59;1003.26;57.11;1.55;0.07;-9.23;0.05;0.04;-0.02;-13.22;-11.43;-6.18;447122;2020/01/31;17:14:51.00;53.38760;8.04596;1000000.00;68.06;255
18.86;1004.14;60.97;19.60;1003.33;57.04;1.50;-0.61;-9.45;0.05;0.06;-0.02;-14.29;-10.36;-6.18;448121;2020/01/31;17:14:52.00;53.38767;8.04570;1000000.00;69.45;255
18.86;1004.04;60.95;19.59;1003.23;57.04;2.21;-0.47;-9.37;0.03;0.06;-0.02;-13.22;-8.93;-6.18;449123;2020/01/31;17:14:53.00;53.38774;8.04543;1000000.00;69.28;255
18.85;1004.03;60.91;19.58;1003.18;57.04;1.85;-0.10;-9.49;0.04;0.07;-0.02;-13.93;-9.65;-6.18;450123;2020/01/31;17:14:54.00;53.38781;8.04516;1000000.00;69.12;255
18.85;1004.04;60.91;19.60;1003.24;57.03;1.32;0.17;-8.95;0.06;0.05;-0.01;-14.29;-12.50;-6.52;451125;2020/01/31;17:14:55.00;53.38787;8.04490;1000000.00;68.82;255
18.86;1004.24;60.92;19.60;1003.37;56.96;1.89;0.33;-9.45;0.03;0.07;-0.00;-15.01;-8.57;-6.52;452122;2020/01/31;17:14:56.00;53.38794;8.04463;1000000.00;68.95;255
18.87;1004.27;60.95;19.61;1003.45;56.92;1.59;0.23;-9.00;0.03;0.04;-0.01;-13.58;-12.15;-5.83;453124;2020/01/31;17:14:57.00;53.38801;8.04437;1000000.00;68.88;255
18.88;1004.20;60.95;19.61;1003.38;56.90;1.58;-0.04;-9.30;0.04;0.04;-0.01;-13.22;-10.36;-5.83;454119;2020/01/31;17:14:58.00;53.38808;8.04410;1000000.00;68.76;255
18.87;1004.20;60.96;19.61;1003.40;56.90;1.69;-0.33;-9.58;0.04;0.06;-0.01;-14.65;-11.08;-7.21;455121;2020/01/31;17:14:59.00;53.38815;8.04384;1000000.00;68.69;255
18.86;1004.11;60.96;19.60;1003.27;56.91;1.29;0.01;-9.23;0.02;0.05;-0.01;-13.58;-11.08;-5.49;456122;2020/01/31;17:15:00.00;53.38821;8.04358;1000000.00;68.62;255
18.86;1004.14;60.96;19.60;1003.27;56.99;1.59;-0.28;-9.40;0.03;0.05;-0.01;-13.76;-10.18;-6.35;457131;2020/01/31;17:15:01.00;53.38829;8.04331;1000000.00;69.04;255
18.85;1004.09;60.96;19.59;1003.22;56.93;1.52;0.17;-9.73;0.03;0.07;-0.01;-14.11;-10.90;-5.66;458127;2020/01/31;17:15:02.00;53.38835;8.04305;1000000.00;69.15;255
18.85;1004.10;60.95;19.59;1003.30;56.94;1.82;-0.60;-9.79;0.03;0.06;-0.02;-14.65;-10.36;-7.89;459124;2020/01/31;17:15:03.00;53.38842;8.04278;1000000.00;69.04;255
18.84;1004.07;60.95;19.60;1003.23;56.94;1.92;0.21;-9.51;0.03;0.05;-0.01;-13.40;-9.47;-6.69;460122;2020/01/31;17:15:04.00;53.38849;8.04251;1000000.00;68.99;255
18.83;1004.08;60.96;19.60;1003.17;56.94;0.59;-0.00;-9.53;0.03;0.05;-0.01;-13.93;-9.65;-6.18;461127;2020/01/31;17:15:05.00;53.38856;8.04225;1000000.00;68.60;255
18.83;1004.08;60.97;19.60;1003.23;56.93;1.25;-0.35;-9.61;0.03;0.05;-0.01;-13.04;-11.25;-6.69;462118;2020/01/31;17:15:06.00;53.38862;8.04199;1000000.00;67.39;255
18.84;1003.93;60.97;19.60;1003.24;56.92;1.10;-0.24;-9.96;0.05;0.05;-0.02;-14.29;-12.50;-6.52;463118;2020/01/31;17:15:07.00;53.38869;8.04173;1000000.00;67.43;255
18.85;1004.08;60.97;19.59;1003.24;56.97;1.86;-0.28;-9.55;0.04;0.06;-0.01;-13.40;-9.47;-5.32;464118;2020/01/31;17:15:08.00;53.38876;8.04148;1000000.00;66.12;255
18.84;1004.15;60.97;19.58;1003.29;56.96;1.97;-0.16;-9.25;0.06;0.06;-0.01;-12.68;-10.54;-5.32;465121;2020/01/31;17:15:09.00;53.38883;8.04124;1000000.00;62.25;255
18.83;1004.13;60.99;19.58;1003.28;56.97;1.73;-0.06;-9.53;0.03;0.05;-0.01;-12.15;-10.72;-6.86;466123;2020/01/31;17:15:10.00;53.38890;8.04099;1000000.00;65.86;255
18.83;1004.26;60.99;19.57;1003.40;56.94;1.53;-0.34;-9.33;0.05;0.04;-0.01;-13.76;-10.90;-4.63;467124;2020/01/31;17:15:11.00;53.38896;8.04073;1000000.00;65.39;255
18.83;1004.20;61.00;19.58;1003.36;57.00;1.67;-0.11;-9.47;0.01;0.06;-0.02;-14.29;-9.65;-5.49;468118;2020/01/31;17:15:12.00;53.38903;8.04047;1000000.00;66.62;255
18.83;1004.06;61.00;19.58;1003.21;57.01;1.56;-0.18;-9.61;0.03;0.05;-0.01;-13.93;-12.86;-6.18;469123;2020/01/31;17:15:13.00;53.38909;8.04021;1000000.00;67.04;255
18.83;1004.15;61.01;19.58;1003.28;57.03;1.85;0.18;-9.52;0.02;0.06;-0.01;-11.97;-11.61;-3.95;470122;2020/01/31;17:15:14.00;53.38916;8.03995;1000000.00;66.45;255
18.85;1004.04;61.03;19.59;1003.14;57.01;1.85;0.45;-9.43;0.01;0.06;-0.02;-13.76;-11.97;-3.60;471122;2020/01/31;17:15:15.00;53.38922;8.03970;1000000.00;65.86;255
18.85;1004.12;61.03;19.59;1003.24;57.01;1.81;-0.08;-9.36;0.03;0.06;-0.03;-13.58;-12.86;-4.46;472120;2020/01/31;17:15:16.00;53.38929;8.03945;1000000.00;66.15;255
18.87;1004.08;61.02;19.60;1003.27;57.03;1.28;-0.47;-9.69;0.06;0.05;-0.05;-15.01;-12.86;-4.46;473120;2020/01/31;17:15:17.00;53.38935;8.03919;1000000.00;66.69;255
18.89;1004.12;61.00;19.60;1003.30;57.03;1.74;-0.34;-9.57;0.04;0.06;-0.05;-13.40;-12.68;-3.95;474120;2020/01/31;17:15:18.00;53.38941;8.03893;1000000.00;66.01;255
18.91;1004.17;60.98;19.61;1003.28;57.03;1.73;-0.40;-8.65;0.02;0.05;-0.05;-15.72;-12.15;-3.43;475126;2020/01/31;17:15:19.00;53.38946;8.03867;1000000.00;66.28;255
18.93;1004.24;60.95;19.62;1003.36;57.02;1.04;-0.34;-9.74;0.03;0.04;-0.05;-15.18;-13.04;-3.95;476123;2020/01/31;17:15:20.00;53.38950;8.03840;1000000.00;67.69;255
18.94;1004.19;60.91;19.63;1003.36;56.99;1.51;0.22;-9.24;0.06;0.06;-0.04;-17.69;-11.61;-4.63;477126;2020/01/31;17:15:21.00;53.38954;8.03813;1000000.00;66.63;255
18.93;1004.24;60.90;19.65;1003.41;56.96;1.42;-0.26;-9.83;0.03;0.07;-0.06;-17.69;-10.90;-4.29;478120;2020/01/31;17:15:22.00;53.38957;8.03785;1000000.00;67.84;255
18.95;1004.29;60.87;19.65;1003.41;56.90;1.52;-0.47;-9.69;0.03;0.07;-0.06;-16.26;-11.25;-4.29;479124;2020/01/31;17:15:23.00;53.38960;8.03757;1000000.00;68.28;255
18.97;1004.23;60.84;19.66;1003.34;56.92;1.62;0.08;-8.33;0.04;0.07;-0.05;-17.69;-11.25;-6.01;480125;2020/01/31;17:15:24.00;53.38961;8.03728;1000000.00;69.08;255
18.95;1004.24;60.84;19.68;1003.38;56.88;1.37;-0.14;-10.09;-0.01;0.07;-0.05;-20.36;-11.43;-5.15;481135;2020/01/31;17:15:25.00;53.38963;8.03699;1000000.00;69.75;255
18.93;1004.26;60.82;19.69;1003.46;56.85;1.76;-0.35;-9.47;0.05;0.06;-0.06;-18.22;-11.79;-5.15;482125;2020/01/31;17:15:26.00;53.38963;8.03669;1000000.00;70.39;255
18.93;1004.14;60.83;19.70;1003.34;56.82;1.25;-0.65;-9.44;0.05;0.06;-0.05;-20.72;-12.86;-6.18;483125;2020/01/31;17:15:27.00;53.38963;8.03639;1000000.00;70.84;255
18.93;1004.21;60.83;19.71;1003.39;56.81;1.19;0.06;-9.88;0.03;0.06;-0.04;-19.83;-13.76;-6.69;484123;2020/01/31;17:15:28.00;53.38961;8.03609;1000000.00;70.84;255
18.96;1004.23;60.82;19.72;1003.34;56.75;1.53;0.23;-9.38;0.01;0.07;-0.05;-20.01;-12.50;-6.52;485121;2020/01/31;17:15:29.00;53.38960;8.03580;1000000.00;70.62;255
18.96;1004.23;60.83;19.73;1003.41;56.78;1.26;-0.64;-9.61;0.07;0.06;-0.06;-22.87;-13.93;-5.49;486123;2020/01/31;17:15:30.00;53.38957;8.03550;1000000.00;70.52;255
18.96;1004.23;60.85;19.74;1003.40;56.76;1.88;-0.07;-8.66;0.03;0.07;-0.03;-24.47;-11.61;-6.01;487128;2020/01/31;17:15:31.00;53.38954;8.03521;1000000.00;70.02;255
18.98;1004.20;60.83;19.74;1003.27;56.77;1.56;-0.21;-9.21;0.06;0.05;-0.04;-22.69;-13.04;-6.35;488121;2020/01/31;17:15:32.00;53.38951;8.03492;1000000.00;69.82;255
18.99;1004.26;60.82;19.75;1003.41;56.75;1.61;-0.49;-10.00;0.09;0.08;-0.02;-24.12;-12.68;-7.38;489127;2020/01/31;17:15:33.00;53.38947;8.03464;1000000.00;69.93;255
18.99;1004.31;60.78;19.77;1003.51;56.74;1.79;-0.08;-10.06;0.07;0.09;-0.01;-23.04;-11.25;-8.41;490125;2020/01/31;17:15:34.00;53.38942;8.03435;1000000.00;70.10;255
19.01;1004.29;60.76;19.78;1003.47;56.69;2.20;-0.45;-9.81;0.05;0.06;-0.01;-23.94;-10.36;-8.92;491124;2020/01/31;17:15:35.00;53.38938;8.03406;1000000.00;70.30;255
19.04;1004.29;60.72;19.78;1003.44;56.68;1.33;0.13;-9.71;0.04;0.05;0.00;-23.76;-10.90;-8.07;492122;2020/01/31;17:15:36.00;53.38933;8.03378;1000000.00;70.51;255
19.05;1004.26;60.68;19.80;1003.43;56.65;1.52;0.27;-9.76;0.03;0.06;0.00;-24.29;-8.93;-9.27;493122;2020/01/31;17:15:37.00;53.38928;8.03349;1000000.00;70.73;255
19.05;1004.26;60.66;19.81;1003.36;56.62;1.64;0.30;-9.40;0.04;0.05;0.00;-22.87;-10.36;-7.21;494124;2020/01/31;17:15:38.00;53.38924;8.03320;1000000.00;70.99;255
19.06;1004.27;60.64;19.81;1003.40;56.62;1.51;-0.11;-9.47;0.04;0.05;-0.01;-22.87;-11.08;-8.24;495126;2020/01/31;17:15:39.00;53.38920;8.03291;1000000.00;70.89;255
19.06;1004.33;60.62;19.81;1003.49;56.62;1.90;-0.02;-9.51;0.03;0.07;-0.02;-21.97;-8.75;-7.04;496126;2020/01/31;17:15:40.00;53.38916;8.03262;1000000.00;70.78;255
19.08;1004.34;60.62;19.81;1003.49;56.61;2.03;-0.15;-9.58;0.03;0.06;-0.01;-22.33;-9.83;-7.72;497126;2020/01/31;17:15:41.00;53.38911;8.03234;1000000.00;71.02;255
19.08;1004.42;60.60;19.82;1003.54;56.61;1.78;-0.03;-9.41;0.04;0.05;-0.01;-23.04;-10.54;-8.75;498128;2020/01/31;17:15:42.00;53.38907;8.03205;1000000.00;71.62;255
19.08;1004.20;60.58;19.82;1003.32;56.60;1.47;-0.21;-9.29;0.04;0.04;-0.01;-22.51;-10.72;-6.52;499129;2020/01/31;17:15:43.00;53.38903;8.03175;1000000.00;72.06;255
19.08;1004.39;60.57;19.82;1003.49;56.58;1.72;-0.11;-9.81;0.03;0.05;-0.00;-22.87;-11.79;-7.89;500122;2020/01/31;17:15:44.00;53.38899;8.03146;1000000.00;72.62;255
19.09;1004.20;60.54;19.83;1003.35;56.52;0.96;0.17;-9.66;0.05;0.06;-0.01;-24.12;-11.25;-8.75;501121;2020/01/31;17:15:45.00;53.38894;8.03116;1000000.00;73.06;255
19.11;1004.18;60.53;19.85;1003.34;56.58;1.04;0.49;-9.56;0.02;0.05;-0.00;-23.76;-11.25;-8.41;502120;2020/01/31;17:15:46.00;53.38890;8.03087;1000000.00;73.39;255
19.11;1004.23;60.52;19.85;1003.40;56.57;1.34;-0.24;-9.66;0.04;0.05;-0.01;-23.04;-10.90;-9.44;503123;2020/01/31;17:15:47.00;53.38885;8.03057;1000000.00;72.52;255
19.12;1004.28;60.51;19.87;1003.41;56.59;1.17;-0.26;-9.62;0.04;0.04;-0.01;-22.69;-9.47;-8.75;504122;2020/01/31;17:15:48.00;53.38881;8.03028;1000000.00;71.41;255
19.15;1004.31;60.47;19.89;1003.45;56.51;0.82;0.02;-9.40;0.03;0.06;-0.01;-23.40;-8.40;-9.10;505119;2020/01/31;17:15:49.00;53.38877;8.02999;1000000.00;70.19;255
19.19;1004.38;60.43;19.91;1003.50;56.48;0.98;0.05;-9.82;0.04;0.05;-0.01;-23.94;-11.43;-8.24;506124;2020/01/31;17:15:50.00;53.38873;8.02971;1000000.00;69.26;255
19.19;1004.25;60.39;19.94;1003.51;56.38;2.20;0.01;-9.40;0.04;0.06;-0.00;-22.87;-10.72;-9.27;507123;2020/01/31;17:15:51.00;53.38869;8.02943;1000000.00;68.52;255
19.20;1004.30;60.37;19.95;1003.48;56.39;1.36;-0.12;-9.46;0.03;0.05;-0.01;-24.12;-10.90;-9.44;508125;2020/01/31;17:15:52.00;53.38865;8.02915;1000000.00;68.73;255
19.20;1004.42;60.35;19.97;1003.57;56.35;1.62;-0.03;-9.62;0.02;0.04;-0.01;-23.76;-9.47;-10.12;509127;2020/01/31;17:15:53.00;53.38861;8.02887;1000000.00;69.21;255
19.22;1004.30;60.32;19.99;1003.54;56.31;1.60;-0.07;-9.78;0.05;0.06;-0.01;-21.97;-10.18;-8.07;510126;2020/01/31;17:15:54.00;53.38857;8.02859;1000000.00;69.54;255
19.23;1004.31;60.28;20.01;1003.49;56.25;1.70;0.32;-9.44;0.03;0.06;0.01;-21.79;-11.79;-8.92;511126;2020/01/31;17:15:55.00;53.38852;8.02831;1000000.00;69.73;255
19.24;1004.23;60.25;20.03;1003.42;56.20;0.69;0.13;-9.89;0.05;0.05;-0.01;-22.69;-10.18;-7.38;512119;2020/01/31;17:15:56.00;53.38849;8.02802;1000000.00;69.21;255
19.25;1004.28;60.22;20.06;1003.41;56.15;1.17;-0.21;-9.37;0.04;0.04;-0.02;-21.97;-10.54;-7.04;513123;2020/01/31;17:15:57.00;53.38845;8.02775;1000000.00;67.13;255
19.25;1004.25;60.20;20.07;1003.37;56.10;0.96;-0.48;-9.41;0.04;0.06;-0.03;-20.36;-4.29;-8.24;514120;2020/01/31;17:15:58.00;53.38841;8.02748;1000000.00;65.69;255
19.27;1004.31;60.15;20.08;1003.51;56.06;1.36;-0.24;-9.55;0.03;0.05;-0.01;-21.97;-11.25;-9.78;515129;2020/01/31;17:15:59.00;53.38837;8.02721;1000000.00;65.41;255
19.27;1004.38;60.15;20.10;1003.52;55.97;1.73;-0.68;-8.49;0.08;0.05;-0.01;-24.12;-9.11;-8.75;516122;2020/01/31;17:16:00.00;53.38833;8.02694;1000000.00;65.54;255
19.26;1004.38;60.13;20.12;1003.53;55.94;2.04;0.58;-10.24;0.04;0.09;-0.00;-22.15;-10.72;-8.24;517130;2020/01/31;17:16:01.00;53.38829;8.02668;1000000.00;66.13;255
19.28;1004.22;60.12;20.13;1003.41;55.89;1.69;-0.28;-9.88;0.06;0.05;-0.01;-24.12;-12.33;-6.69;518119;2020/01/31;17:16:02.00;53.38825;8.02641;1000000.00;67.10;255
19.27;1004.43;60.10;20.15;1003.57;55.82;1.70;0.05;-9.40;0.03;0.05;-0.01;-23.22;-11.43;-7.55;519122;2020/01/31;17:16:03.00;53.38821;8.02613;1000000.00;67.84;255
19.25;1004.35;60.11;20.17;1003.49;55.81;1.90;-0.32;-9.53;0.05;0.06;-0.01;-22.69;-11.61;-7.38;520123;2020/01/31;17:16:04.00;53.38817;8.02586;1000000.00;68.76;255
19.25;1004.36;60.12;20.18;1003.51;55.77;1.40;0.13;-9.36;0.02;0.06;-0.01;-23.04;-10.90;-7.38;521122;2020/01/31;17:16:05.00;53.38812;8.02558;1000000.00;69.62;255
19.27;1004.33;60.12;20.20;1003.55;55.68;1.47;0.32;-10.07;0.03;0.06;-0.00;-23.94;-11.43;-6.52;522121;2020/01/31;17:16:06.00;53.38808;8.02530;1000000.00;69.65;255
19.26;1004.43;60.13;20.22;1003.57;55.66;1.35;0.13;-9.66;0.03;0.07;-0.00;-21.79;-11.43;-6.52;523122;2020/01/31;17:16:07.00;53.38803;8.02502;1000000.00;69.71;255
19.28;1004.34;60.12;20.22;1003.50;55.62;1.79;0.01;-9.84;0.04;0.05;-0.00;-23.76;-10.54;-7.38;524121;2020/01/31;17:16:08.00;53.38799;8.02474;1000000.00;69.76;255
19.27;1004.36;60.11;20.22;1003.49;55.60;1.32;-0.09;-9.32;0.04;0.05;-0.01;-22.87;-10.72;-7.89;525121;2020/01/31;17:16:09.00;53.38795;8.02445;1000000.00;69.49;255
19.26;1004.25;60.11;20.23;1003.47;55.51;1.92;-0.23;-9.91;0.03;0.07;-0.01;-21.62;-11.97;-6.69;526117;2020/01/31;17:16:10.00;53.38790;8.02418;1000000.00;67.32;255
19.28;1004.32;60.11;20.25;1003.43;55.55;1.19;-0.02;-9.56;0.02;0.06;-0.01;-23.40;-10.18;-7.72;527122;2020/01/31;17:16:11.00;53.38787;8.02391;1000000.00;65.17;255
19.32;1004.30;60.07;20.25;1003.46;55.53;2.51;-0.40;-9.54;0.05;0.06;-0.01;-23.22;-10.36;-9.61;528120;2020/01/31;17:16:12.00;53.38783;8.02365;1000000.00;65.17;255
19.33;1004.32;60.04;20.26;1003.53;55.55;1.28;-0.42;-9.63;0.04;0.04;-0.01;-23.58;-9.29;-10.64;529122;2020/01/31;17:16:13.00;53.38779;8.02338;1000000.00;66.54;255
19.34;1004.28;60.00;20.28;1003.46;55.51;1.55;-0.10;-11.11;0.02;0.06;-0.02;-23.76;-10.54;-9.10;530122;2020/01/31;17:16:14.00;53.38775;8.02311;1000000.00;66.80;255
19.36;1004.26;59.96;20.27;1003.44;55.49;1.38;-0.23;-9.41;0.03;0.05;-0.01;-24.12;-9.47;-8.75;531123;2020/01/31;17:16:15.00;53.38771;8.02284;1000000.00;66.04;255
19.34;1004.24;59.97;20.28;1003.45;55.42;1.35;0.08;-9.39;0.04;0.05;-0.00;-22.51;-12.15;-8.58;532121;2020/01/31;17:16:16.00;53.38766;8.02258;1000000.00;64.88;255
19.35;1004.26;59.95;20.29;1003.43;55.43;0.85;0.03;-9.34;0.04;0.04;-0.00;-23.22;-11.79;-8.92;533123;2020/01/31;17:16:17.00;53.38762;8.02232;1000000.00;64.62;255
19.35;1004.26;59.95;20.30;1003.41;55.38;1.29;-0.02;-9.36;0.04;0.06;-0.01;-22.15;-12.50;-7.89;534123;2020/01/31;17:16:18.00;53.38758;8.02206;1000000.00;62.65;255
19.36;1004.32;59.91;20.32;1003.49;55.25;1.84;-0.12;-9.33;0.04;0.06;-0.02;-22.15;-12.15;-9.27;535126;2020/01/31;17:16:19.00;53.38754;8.02181;1000000.00;60.78;255
19.37;1004.25;59.89;20.34;1003.43;55.31;1.31;0.27;-9.60;0.03;0.05;-0.00;-24.65;-12.15;-9.95;536120;2020/01/31;17:16:20.00;53.38750;8.02156;1000000.00;61.08;255
19.40;1004.32;59.85;20.35;1003.46;55.30;1.55;0.17;-9.83;0.03;0.05;-0.00;-23.40;-10.18;-8.07;537121;2020/01/31;17:16:21.00;53.38747;8.02131;1000000.00;61.23;255
19.40;1004.35;59.84;20.37;1003.46;55.21;1.23;0.11;-9.03;0.04;0.05;-0.01;-22.87;-10.36;-9.27;538120;2020/01/31;17:16:22.00;53.38743;8.02107;1000000.00;60.23;255
19.44;1004.36;59.80;20.38;1003.53;55.24;-0.85;-0.09;-9.87;0.04;0.05;-0.02;-24.29;-12.15;-7.21;539125;2020/01/31;17:16:23.00;53.38740;8.02083;1000000.00;56.43;255
19.46;1004.44;59.76;20.40;1003.57;55.19;-0.91;-0.16;-10.01;0.02;0.05;-0.01;-23.58;-10.36;-7.21;540124;2020/01/31;17:16:24.00;53.38737;8.02062;1000000.00;47.78;255
19.49;1004.47;59.68;20.42;1003.69;55.19;-1.49;-0.32;-10.86;0.04;0.03;-0.01;-24.12;-9.83;-8.07;541128;2020/01/31;17:16:25.00;53.38734;8.02045;1000000.00;38.65;255
19.51;1004.55;59.62;20.43;1003.72;55.11;-0.26;1.36;-9.73;-0.01;0.07;0.12;-23.04;-13.40;-8.75;542119;2020/01/31;17:16:26.00;53.38732;8.02032;1000000.00;29.24;255
19.52;1004.51;59.57;20.46;1003.69;55.05;0.97;3.02;-9.54;0.05;0.04;0.42;-18.22;-10.72;-6.52;543120;2020/01/31;17:16:27.00;53.38731;8.02021;1000000.00;25.19;255
19.51;1004.54;59.53;20.48;1003.73;55.00;2.04;2.99;-10.04;0.04;0.01;0.36;-13.04;-10.90;-3.95;544120;2020/01/31;17:16:28.00;53.38733;8.02011;1000000.00;25.72;255
19.53;1004.60;59.48;20.47;1003.76;54.95;2.49;-0.45;-9.65;0.03;0.03;0.04;-11.25;-12.33;-6.69;545119;2020/01/31;17:16:29.00;53.38737;8.02002;1000000.00;27.69;255
19.54;1004.61;59.44;20.46;1003.72;54.94;2.42;-0.42;-8.88;0.06;0.05;-0.05;-12.15;-12.50;-6.52;546121;2020/01/31;17:16:30.00;53.38742;8.01993;1000000.00;29.67;255
19.54;1004.60;59.39;20.46;1003.73;55.01;2.36;0.43;-9.02;0.06;0.04;-0.05;-10.90;-13.76;-3.60;547122;2020/01/31;17:16:31.00;53.38746;8.01983;1000000.00;32.30;255
19.54;1004.58;59.36;20.46;1003.75;54.92;1.68;-0.56;-8.76;0.05;0.03;-0.05;-11.25;-13.04;-7.04;548123;2020/01/31;17:16:32.00;53.38751;8.01972;1000000.00;34.34;255
19.53;1004.59;59.36;20.45;1003.74;54.91;1.29;-0.38;-10.00;0.04;0.08;-0.05;-11.79;-10.72;-5.15;549124;2020/01/31;17:16:33.00;53.38756;8.01960;1000000.00;35.78;255
19.53;1004.59;59.40;20.44;1003.76;54.94;1.99;0.20;-9.65;0.05;0.10;-0.03;-10.54;-11.61;-6.01;550116;2020/01/31;17:16:34.00;53.38761;8.01948;1000000.00;34.84;255
19.56;1004.59;59.43;20.45;1003.76;54.98;1.70;-0.87;-10.31;-0.01;0.07;-0.01;-13.40;-11.61;-4.98;551126;2020/01/31;17:16:35.00;53.38765;8.01935;1000000.00;34.11;255
19.57;1004.58;59.43;20.45;1003.72;55.03;1.19;0.29;-9.19;0.00;0.05;-0.01;-11.43;-11.79;-4.12;552120;2020/01/31;17:16:36.00;53.38769;8.01923;1000000.00;32.78;255
19.57;1004.54;59.43;20.47;1003.69;55.04;0.84;0.42;-8.87;0.03;0.03;0.03;-13.93;-13.58;-6.18;553123;2020/01/31;17:16:37.00;53.38773;8.01912;1000000.00;32.00;255
19.57;1004.57;59.43;20.47;1003.72;54.95;1.12;0.02;-9.74;0.05;0.07;0.02;-11.79;-11.79;-5.49;554119;2020/01/31;17:16:38.00;53.38777;8.01901;1000000.00;30.24;255
19.56;1004.56;59.42;20.48;1003.72;54.99;0.50;-0.14;-12.30;0.04;0.08;-0.01;-11.43;-11.08;-4.46;555122;2020/01/31;17:16:39.00;53.38781;8.01892;1000000.00;27.26;255
19.55;1004.61;59.44;20.49;1003.80;54.96;0.25;-1.12;-10.02;0.03;0.06;-0.13;-11.43;-10.72;-4.46;556122;2020/01/31;17:16:40.00;53.38785;8.01884;1000000.00;22.22;255
19.54;1004.62;59.46;20.48;1003.78;54.97;0.79;-2.15;-9.35;0.06;0.03;-0.30;-15.18;-9.11;-6.69;557118;2020/01/31;17:16:41.00;53.38788;8.01877;1000000.00;18.00;255
19.54;1004.67;59.48;20.48;1003.81;54.96;1.54;-0.70;-9.42;0.13;0.11;-0.31;-17.86;-10.72;-5.15;558117;2020/01/31;17:16:42.00;53.38789;8.01871;1000000.00;14.33;255
19.53;1004.66;59.49;20.49;1003.81;54.94;1.85;-1.36;-9.05;0.03;0.04;-0.31;-21.08;-12.86;-7.55;559119;2020/01/31;17:16:43.00;53.38789;8.01865;1000000.00;13.13;255
19.51;1004.64;59.51;20.49;1003.82;55.01;1.17;-0.48;-10.46;0.10;0.11;-0.32;-24.65;-9.65;-11.67;560118;2020/01/31;17:16:44.00;53.38788;8.01861;1000000.00;8.48;255
19.51;1004.66;59.54;20.50;1003.83;54.96;1.97;-1.61;-9.76;0.13;0.05;-0.33;-29.12;-16.97;-13.21;561120;2020/01/31;17:16:45.00;53.38786;8.01856;1000000.00;13.46;255
19.49;1004.67;59.56;20.50;1003.83;55.02;2.95;-0.57;-8.70;0.01;0.08;-0.17;-32.51;-19.29;-8.92;562118;2020/01/31;17:16:46.00;53.38783;8.01853;1000000.00;13.30;255
